ID,ActionTime,Tactic,Server,
1396,2019-06-24T18:09:22.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:09:22.000Z', 0,5);"
1397,2019-06-24T18:09:23.136Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:09:23.136Z', 4,5);"
1398,2019-06-24T18:11:43.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:11:43.000Z', 0,5);"
1399,2019-06-24T18:11:44.794Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:11:44.794Z', 5,5);"
1400,2019-06-24T18:11:46.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:11:46.000Z', 0,5);"
1401,2019-06-24T18:11:47.300Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:11:47.300Z', 1,6);"
1402,2019-06-24T18:18:53.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:18:53.000Z', 0,6);"
1403,2019-06-24T18:18:54.290Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:18:54.290Z', 2,6);"
1404,2019-06-24T18:20:16.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:20:16.000Z', 0,6);"
1405,2019-06-24T18:20:17.869Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:20:17.869Z', 3,6);"
1406,2019-06-24T18:21:59.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:21:59.000Z', 0,6);"
1407,2019-06-24T18:22:00.925Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:22:00.925Z', 4,6);"
1408,2019-06-24T18:24:00.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:24:00.000Z', 0,6);"
1409,2019-06-24T18:24:01.957Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:24:01.957Z', 5,6);"
1410,2019-06-24T18:24:07.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:24:07.000Z', 0,6);"
1411,2019-06-24T18:24:08.535Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:24:08.535Z', 1,7);"
1412,2019-06-24T18:32:09.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:32:09.000Z', 0,7);"
1413,2019-06-24T18:32:10.206Z,2,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:32:10.206Z', 2,7);"
1414,2019-06-24T18:32:10.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:32:10.000Z', 0,7);"
1415,2019-06-24T18:32:11.402Z,3,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:32:11.402Z', 3,7);"
1416,2019-06-24T18:32:17.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:32:17.000Z', 0,7);"
1417,2019-06-24T18:32:18.996Z,4,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:32:18.996Z', 4,7);"
1418,2019-06-24T18:35:03.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:35:03.000Z', 0,7);"
1419,2019-06-24T18:35:04.278Z,5,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:35:04.278Z', 5,7);"
1420,2019-06-24T18:35:04.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:35:04.000Z', 0,7);"
1421,2019-06-24T18:35:05.287Z,1,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:35:05.287Z', 1,8);"
1422,2019-06-24T18:41:23.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:41:23.000Z', 0,8);"
1423,2019-06-24T18:41:24.10Z,2,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:41:24.10Z', 2,8);"
1424,2019-06-24T18:42:42.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:42:42.000Z', 0,8);"
1425,2019-06-24T18:42:43.573Z,3,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:42:43.573Z', 3,8);"
1426,2019-06-24T18:42:51.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:42:51.000Z', 0,8);"
1427,2019-06-24T18:42:52.707Z,4,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:42:52.707Z', 4,8);"
1428,2019-06-24T18:45:10.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:45:10.000Z', 0,8);"
1429,2019-06-24T18:45:11.739Z,5,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:45:11.739Z', 5,8);"
1430,2019-06-24T18:45:11.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:45:11.000Z', 0,8);"
1431,2019-06-24T18:45:12.752Z,1,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:45:12.752Z', 1,9);"
1432,2019-06-24T18:46:40.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:46:40.000Z', 0,9);"
1433,2019-06-24T18:46:41.135Z,2,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:46:41.135Z', 2,9);"
1434,2019-06-24T18:47:30.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:47:30.000Z', 0,9);"
1435,2019-06-24T18:47:31.608Z,3,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:47:31.608Z', 3,9);"
1436,2019-06-24T18:48:05.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:48:05.000Z', 0,9);"
1437,2019-06-24T18:48:06.498Z,4,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:48:06.498Z', 4,9);"
1438,2019-06-24T18:50:47.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:50:47.000Z', 0,9);"
1439,2019-06-24T18:50:48.237Z,5,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:50:48.237Z', 5,9);"
1440,2019-06-24T18:50:53.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:50:53.000Z', 0,9);"
1441,2019-06-24T18:51:24.572Z,1,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:51:24.572Z', 1,1);"
1442,2019-06-24T18:52:08.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:52:08.000Z', 0,1);"
1443,2019-06-24T18:52:09.551Z,2,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:52:09.551Z', 2,1);"
1444,2019-06-24T18:53:57.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:53:57.000Z', 0,1);"
1445,2019-06-24T18:53:58.755Z,3,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:53:58.755Z', 3,1);"
1446,2019-06-24T18:54:12.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:54:12.000Z', 0,1);"
1447,2019-06-24T18:54:13.719Z,4,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:54:13.719Z', 4,1);"
1448,2019-06-24T18:56:23.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:56:23.000Z', 0,1);"
1449,2019-06-24T18:56:24.206Z,5,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:56:24.206Z', 5,1);"
1450,2019-06-24T18:56:35.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:56:35.000Z', 0,1);"
1451,2019-06-24T18:56:36.465Z,1,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:56:36.465Z', 1,2);"
1452,2019-06-24T18:57:41.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:57:41.000Z', 0,2);"
1453,2019-06-24T18:57:42.132Z,2,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:57:42.132Z', 2,2);"
1454,2019-06-24T18:58:25.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:58:25.000Z', 0,2);"
1455,2019-06-24T18:58:26.659Z,3,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:58:26.659Z', 3,2);"
1456,2019-06-24T18:58:43.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:58:43.000Z', 0,2);"
1457,2019-06-24T18:58:44.202Z,4,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T18:58:44.202Z', 4,2);"
1458,2019-06-24T19:01:05.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:01:05.000Z', 0,2);"
1459,2019-06-24T19:01:06.774Z,5,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:01:06.774Z', 5,2);"
1460,2019-06-24T19:01:10.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:01:10.000Z', 0,2);"
1461,2019-06-24T19:01:11.719Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:01:11.719Z', 1,3);"
1462,2019-06-24T19:02:21.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:02:21.000Z', 0,3);"
1463,2019-06-24T19:02:22.338Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:02:22.338Z', 2,3);"
1464,2019-06-24T19:03:21.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:03:21.000Z', 0,3);"
1465,2019-06-24T19:03:22.400Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:03:22.400Z', 3,3);"
1466,2019-06-24T19:04:33.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:04:33.000Z', 0,3);"
1467,2019-06-24T19:04:34.149Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:04:34.149Z', 4,3);"
1468,2019-06-24T19:07:28.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:07:28.000Z', 0,3);"
1469,2019-06-24T19:07:29.487Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:07:29.487Z', 5,3);"
1470,2019-06-24T19:07:29.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:07:29.000Z', 0,3);"
1471,2019-06-24T19:07:30.508Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:07:30.508Z', 1,4);"
1472,2019-06-24T19:09:15.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:09:15.000Z', 0,4);"
1473,2019-06-24T19:09:16.210Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:09:16.210Z', 2,4);"
1474,2019-06-24T19:09:19.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:09:19.000Z', 0,4);"
1475,2019-06-24T19:09:20.141Z,3,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:09:20.141Z', 3,4);"
1476,2019-06-24T19:09:26.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:09:26.000Z', 0,4);"
1477,2019-06-24T19:09:27.531Z,4,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:09:27.531Z', 4,4);"
1478,2019-06-24T19:11:18.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:11:18.000Z', 0,4);"
1479,2019-06-24T19:11:19.226Z,5,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:11:19.226Z', 5,4);"
1480,2019-06-24T19:11:19.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:11:19.000Z', 0,4);"
1481,2019-06-24T19:11:20.231Z,1,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:11:20.231Z', 1,5);"
1482,2019-06-24T19:12:42.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:12:42.000Z', 0,5);"
1483,2019-06-24T19:12:43.178Z,2,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:12:43.178Z', 2,5);"
1484,2019-06-24T19:13:34.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:13:34.000Z', 0,5);"
1485,2019-06-24T19:13:35.344Z,3,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:13:35.344Z', 3,5);"
1486,2019-06-24T19:14:26.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:14:26.000Z', 0,5);"
1487,2019-06-24T19:14:27.241Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:14:27.241Z', 4,5);"
1488,2019-06-24T19:16:52.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:16:52.000Z', 0,5);"
1489,2019-06-24T19:16:53.636Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:16:53.636Z', 5,5);"
1490,2019-06-24T19:16:54.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:16:54.000Z', 0,5);"
1491,2019-06-24T19:16:55.556Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:16:55.556Z', 1,6);"
1492,2019-06-24T19:23:27.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:23:27.000Z', 0,6);"
1493,2019-06-24T19:23:28.016Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:23:28.016Z', 2,6);"
1494,2019-06-24T19:23:35.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:23:35.000Z', 0,6);"
1495,2019-06-24T19:23:36.718Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:23:36.718Z', 3,6);"
1496,2019-06-24T19:23:54.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:23:54.000Z', 0,6);"
1497,2019-06-24T19:23:55.263Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:23:55.263Z', 4,6);"
1498,2019-06-24T19:25:18.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:25:18.000Z', 0,6);"
1499,2019-06-24T19:25:19.296Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:25:19.296Z', 5,6);"
1500,2019-06-24T19:25:19.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:25:19.000Z', 0,6);"
1501,2019-06-24T19:25:20.305Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:25:20.305Z', 1,7);"
1502,2019-06-24T19:32:39.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:32:39.000Z', 0,7);"
1503,2019-06-24T19:32:40.412Z,2,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:32:40.412Z', 2,7);"
1504,2019-06-24T19:32:50.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:32:50.000Z', 0,7);"
1505,2019-06-24T19:32:51.830Z,3,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:32:51.830Z', 3,7);"
1506,2019-06-24T19:33:38.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:33:38.000Z', 0,7);"
1507,2019-06-24T19:33:39.494Z,4,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:33:39.494Z', 4,7);"
1508,2019-06-24T19:35:27.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:35:27.000Z', 0,7);"
1509,2019-06-24T19:35:28.605Z,5,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:35:28.605Z', 5,7);"
1510,2019-06-24T19:35:28.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:35:28.000Z', 0,7);"
1511,2019-06-24T19:35:29.613Z,1,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:35:29.613Z', 1,8);"
1512,2019-06-24T19:40:38.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:40:38.000Z', 0,8);"
1513,2019-06-24T19:40:39.802Z,2,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:40:39.802Z', 2,8);"
1514,2019-06-24T19:42:01.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:42:01.000Z', 0,8);"
1515,2019-06-24T19:42:02.547Z,3,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:42:02.547Z', 3,8);"
1516,2019-06-24T19:42:31.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:42:31.000Z', 0,8);"
1517,2019-06-24T19:42:32.984Z,4,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:42:32.984Z', 4,8);"
1518,2019-06-24T19:45:15.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:45:15.000Z', 0,8);"
1519,2019-06-24T19:45:16.719Z,5,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:45:16.719Z', 5,8);"
1520,2019-06-24T19:45:25.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:45:25.000Z', 0,8);"
1521,2019-06-24T19:45:26.493Z,1,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:45:26.493Z', 1,9);"
1522,2019-06-24T19:47:14.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:47:14.000Z', 0,9);"
1523,2019-06-24T19:47:15.881Z,2,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:47:15.881Z', 2,9);"
1524,2019-06-24T19:48:56.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:48:56.000Z', 0,9);"
1525,2019-06-24T19:48:57.457Z,3,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:48:57.457Z', 3,9);"
1526,2019-06-24T19:49:25.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:49:25.000Z', 0,9);"
1527,2019-06-24T19:49:26.119Z,4,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:49:26.119Z', 4,9);"
1528,2019-06-24T19:51:46.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:51:46.000Z', 0,9);"
1529,2019-06-24T19:51:47.999Z,5,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:51:47.999Z', 5,9);"
1530,2019-06-24T19:51:51.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:51:51.000Z', 0,9);"
1531,2019-06-24T19:52:22.709Z,1,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:52:22.709Z', 1,1);"
1532,2019-06-24T19:53:16.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:53:16.000Z', 0,1);"
1533,2019-06-24T19:53:17.747Z,2,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:53:17.747Z', 2,1);"
1534,2019-06-24T19:54:06.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:54:06.000Z', 0,1);"
1535,2019-06-24T19:54:07.500Z,3,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:54:07.500Z', 3,1);"
1536,2019-06-24T19:55:05.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:55:05.000Z', 0,1);"
1537,2019-06-24T19:55:06.949Z,4,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:55:06.949Z', 4,1);"
1538,2019-06-24T19:57:34.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:57:34.000Z', 0,1);"
1539,2019-06-24T19:57:35.744Z,5,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:57:35.744Z', 5,1);"
1540,2019-06-24T19:57:35.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:57:35.000Z', 0,1);"
1541,2019-06-24T19:57:36.752Z,1,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:57:36.752Z', 1,2);"
1542,2019-06-24T19:58:29.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:58:29.000Z', 0,2);"
1543,2019-06-24T19:58:30.571Z,2,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T19:58:30.571Z', 2,2);"
1544,2019-06-24T20:01:20.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:01:20.000Z', 0,2);"
1545,2019-06-24T20:01:21.772Z,3,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:01:21.772Z', 3,2);"
1546,2019-06-24T20:01:50.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:01:50.000Z', 0,2);"
1547,2019-06-24T20:01:51.439Z,4,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:01:51.439Z', 4,2);"
1548,2019-06-24T20:04:16.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:04:16.000Z', 0,2);"
1549,2019-06-24T20:04:25.403Z,5,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:04:25.403Z', 5,2);"
1550,2019-06-24T20:04:31.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:04:31.000Z', 0,2);"
1551,2019-06-24T20:04:32.153Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:04:32.153Z', 1,3);"
1552,2019-06-24T20:06:20.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:06:20.000Z', 0,3);"
1553,2019-06-24T20:06:21.132Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:06:21.132Z', 2,3);"
1554,2019-06-24T20:07:12.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:07:12.000Z', 0,3);"
1555,2019-06-24T20:07:13.767Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:07:13.767Z', 3,3);"
1556,2019-06-24T20:08:20.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:08:20.000Z', 0,3);"
1557,2019-06-24T20:08:21.764Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:08:21.764Z', 4,3);"
1558,2019-06-24T20:10:46.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:10:46.000Z', 0,3);"
1559,2019-06-24T20:10:47.053Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:10:47.053Z', 5,3);"
1560,2019-06-24T20:10:47.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:10:47.000Z', 0,3);"
1561,2019-06-24T20:10:48.062Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:10:48.062Z', 1,4);"
1562,2019-06-24T20:12:56.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:12:56.000Z', 0,4);"
1563,2019-06-24T20:12:57.848Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:12:57.848Z', 2,4);"
1564,2019-06-24T20:14:54.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:14:54.000Z', 0,4);"
1565,2019-06-24T20:14:55.887Z,3,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:14:55.887Z', 3,4);"
1566,2019-06-24T20:16:13.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:16:13.000Z', 0,4);"
1567,2019-06-24T20:16:14.545Z,4,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:16:14.545Z', 4,4);"
1568,2019-06-24T20:19:00.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:19:00.000Z', 0,4);"
1569,2019-06-24T20:19:01.228Z,5,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:19:01.228Z', 5,4);"
1570,2019-06-24T20:19:01.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:19:01.000Z', 0,4);"
1571,2019-06-24T20:19:02.237Z,1,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:19:02.237Z', 1,5);"
1572,2019-06-24T20:20:23.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:20:23.000Z', 0,5);"
1573,2019-06-24T20:20:24.907Z,2,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:20:24.907Z', 2,5);"
1574,2019-06-24T20:20:27.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:20:27.000Z', 0,5);"
1575,2019-06-24T20:20:28.166Z,3,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:20:28.166Z', 3,5);"
1576,2019-06-24T20:20:44.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:20:44.000Z', 0,5);"
1577,2019-06-24T20:20:45.290Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:20:45.290Z', 4,5);"
1578,2019-06-24T20:22:53.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:22:53.000Z', 0,5);"
1579,2019-06-24T20:22:54.743Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:22:54.743Z', 5,5);"
1580,2019-06-24T20:23:00.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:23:00.000Z', 0,5);"
1581,2019-06-24T20:23:01.936Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:23:01.936Z', 1,6);"
1582,2019-06-24T20:29:00.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:29:00.000Z', 0,6);"
1583,2019-06-24T20:29:01.964Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:29:01.964Z', 2,6);"
1584,2019-06-24T20:29:16.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:29:16.000Z', 0,6);"
1585,2019-06-24T20:29:17.428Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:29:17.428Z', 3,6);"
1586,2019-06-24T20:30:31.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:30:31.000Z', 0,6);"
1587,2019-06-24T20:30:32.092Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:30:32.092Z', 4,6);"
1588,2019-06-24T20:33:05.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:33:05.000Z', 0,6);"
1589,2019-06-24T20:33:06.359Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:33:06.359Z', 5,6);"
1590,2019-06-24T20:33:13.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:33:13.000Z', 0,6);"
1591,2019-06-24T20:33:14.138Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T20:33:14.138Z', 1,7);"
