ID,ActionTime,Cost1,Cost2,,0
465,2019-07-22T00:08:59.000Z,419.96,2089.78,,
466,2019-07-22T00:09:00.000Z,320.7,1632.4,,
467,2019-07-22T00:09:01.000Z,320.32,1624.7,,
468,2019-07-22T00:09:02.000Z,326.02,1643.18,,
469,2019-07-22T00:09:03.000Z,454.38,2177.56,,
470,2019-07-22T00:09:04.000Z,322.48,1632.4,,
471,2019-07-22T00:09:05.000Z,323.63,1652.42,,
472,2019-07-22T00:09:06.000Z,365.52,1909.6,,
473,2019-07-22T00:09:07.000Z,333.02,1667.82,,
474,2019-07-22T00:09:08.000Z,320.32,1629.32,,
475,2019-07-22T00:09:09.000Z,351.58,1755.6,,
476,2019-07-22T00:09:10.000Z,364.21,1888.04,,
477,2019-07-22T00:09:11.000Z,350.73,1761.76,,
478,2019-07-22T00:09:12.000Z,354.89,1786.4,,
479,2019-07-22T00:09:13.000Z,358.59,1857.24,,
480,2019-07-22T00:09:14.000Z,358.67,1940.4,,
481,2019-07-22T00:09:15.000Z,361.51,1963.5,,
482,2019-07-22T00:09:16.000Z,380.07,1806.42,,
483,2019-07-22T00:09:17.000Z,362.13,1985.06,,
484,2019-07-22T00:09:18.000Z,442.36,2217.6,,
485,2019-07-22T00:09:19.000Z,447.37,2257.64,,
486,2019-07-22T00:09:20.000Z,401.4,2023.56,,
487,2019-07-22T00:09:21.000Z,413.18,1817.2,,
488,2019-07-22T00:09:22.000Z,352.27,1831.06,,
489,2019-07-22T00:09:23.000Z,321.63,1627.78,,
490,2019-07-22T00:09:24.000Z,317.55,1609.3,,
491,2019-07-22T00:09:25.000Z,316.01,1607.76,,
492,2019-07-22T00:09:26.000Z,326.48,1620.08,,
493,2019-07-22T00:09:27.000Z,316.01,1684.76,,
494,2019-07-22T00:09:28.000Z,319.63,1620.08,,
495,2019-07-22T00:09:29.000Z,344.11,1632.4,,
496,2019-07-22T00:09:30.000Z,421.11,2079,,
497,2019-07-22T00:09:31.000Z,433.28,2091.32,,
498,2019-07-22T00:09:32.000Z,318.39,1624.7,,
499,2019-07-22T00:09:33.000Z,355.66,1806.42,,
500,2019-07-22T00:09:34.000Z,345.88,1877.26,,
501,2019-07-22T00:09:35.000Z,392.01,1814.12,,
502,2019-07-22T00:09:36.000Z,347.58,1794.1,,
503,2019-07-22T00:09:37.000Z,366.37,1917.3,,
504,2019-07-22T00:09:38.000Z,319.4,1627.78,,
505,2019-07-22T00:09:39.000Z,343.57,1652.42,,
506,2019-07-22T00:09:40.000Z,332.64,1560.02,,
507,2019-07-22T00:09:41.000Z,330.02,1584.66,,
508,2019-07-22T00:09:42.000Z,304.23,1556.94,,
509,2019-07-22T00:09:43.000Z,447.45,2248.4,,
510,2019-07-22T00:09:44.000Z,293.83,1483.02,,
511,2019-07-22T00:09:45.000Z,331.79,1687.84,,
512,2019-07-22T00:09:46.000Z,302.38,1526.14,,
513,2019-07-22T00:09:47.000Z,300.53,1526.14,,
514,2019-07-22T00:09:48.000Z,302.15,1532.3,,
515,2019-07-22T00:09:49.000Z,311,1698.62,,
516,2019-07-22T00:09:50.000Z,317.62,1553.86,,
517,2019-07-22T00:09:51.000Z,296.6,1516.9,,
518,2019-07-22T00:09:52.000Z,308.62,1560.02,,
519,2019-07-22T00:09:53.000Z,415.8,2075.92,,
520,2019-07-22T00:09:54.000Z,340.88,1561.56,,
521,2019-07-22T00:09:55.000Z,303.3,1536.92,,
522,2019-07-22T00:09:56.000Z,310,1564.64,,
523,2019-07-22T00:09:57.000Z,307.69,1587.74,,
524,2019-07-22T00:09:58.000Z,331.18,1789.48,,
525,2019-07-22T00:09:59.000Z,271.04,1382.92,,
526,2019-07-22T00:10:00.000Z,271.35,1382.92,,
527,2019-07-22T00:10:01.000Z,268.19,1367.52,,
528,2019-07-22T00:10:02.000Z,290.98,1498.42,,
529,2019-07-22T00:10:03.000Z,269.65,1390.62,,
530,2019-07-22T00:10:04.000Z,270.81,1379.84,,
531,2019-07-22T00:10:05.000Z,270.04,1382.92,,
532,2019-07-22T00:10:06.000Z,271.19,1382.92,,
533,2019-07-22T00:10:07.000Z,270.73,1379.84,,
534,2019-07-22T00:10:08.000Z,293.29,1498.42,,
535,2019-07-22T00:10:09.000Z,268.19,1370.6,,
536,2019-07-22T00:10:10.000Z,270.73,1382.92,,
537,2019-07-22T00:10:11.000Z,271.89,1382.92,,
538,2019-07-22T00:10:12.000Z,271.04,1390.62,,
539,2019-07-22T00:10:13.000Z,267.96,1370.6,,
540,2019-07-22T00:10:14.000Z,268.5,1370.6,,
541,2019-07-22T00:10:15.000Z,270.81,1390.62,,
542,2019-07-22T00:10:16.000Z,268.81,1367.52,,
543,2019-07-22T00:10:17.000Z,269.19,1370.6,,
544,2019-07-22T00:10:18.000Z,270.81,1382.92,,
545,2019-07-22T00:10:19.000Z,270.12,1415.26,,
546,2019-07-22T00:10:20.000Z,269.19,1372.14,,
547,2019-07-22T00:10:21.000Z,271.35,1384.46,,
548,2019-07-22T00:10:22.000Z,268.81,1372.14,,
549,2019-07-22T00:10:23.000Z,269.19,1378.3,,
550,2019-07-22T00:10:24.000Z,268.35,1367.52,,
551,2019-07-22T00:10:25.000Z,270.65,1382.92,,
552,2019-07-22T00:10:26.000Z,268.11,1370.6,,
553,2019-07-22T00:10:27.000Z,270.96,1382.92,,
554,2019-07-22T00:10:28.000Z,270.65,1367.52,,
555,2019-07-22T00:10:29.000Z,272.35,1382.92,,
556,2019-07-22T00:10:30.000Z,271.19,1382.92,,
557,2019-07-22T00:10:31.000Z,268.65,1367.52,,
558,2019-07-22T00:10:32.000Z,270.5,1379.84,,
559,2019-07-22T00:10:33.000Z,270.81,1382.92,,
560,2019-07-22T00:10:34.000Z,267.96,1375.22,,
561,2019-07-22T00:10:35.000Z,270.96,1382.92,,
562,2019-07-22T00:10:36.000Z,268.5,1372.14,,
563,2019-07-22T00:10:37.000Z,270.81,1372.14,,
564,2019-07-22T00:10:38.000Z,269.96,1378.3,,
565,2019-07-22T00:10:39.000Z,269.35,1370.6,,
566,2019-07-22T00:10:40.000Z,268.11,1367.52,,
567,2019-07-22T00:10:41.000Z,270.81,1382.92,,
568,2019-07-22T00:10:42.000Z,270.96,1384.46,,
569,2019-07-22T00:10:43.000Z,267.96,1372.14,,
570,2019-07-22T00:10:44.000Z,274.81,1367.52,,
571,2019-07-22T00:10:46.000Z,271.12,1384.46,,
572,2019-07-22T00:10:47.000Z,268.5,1399.86,,
573,2019-07-22T00:10:48.000Z,269.96,1378.3,,
574,2019-07-22T00:10:49.000Z,270.12,1382.92,,
575,2019-07-22T00:10:50.000Z,267.34,1370.6,,
576,2019-07-22T00:10:51.000Z,270.12,1378.3,,
577,2019-07-22T00:10:52.000Z,269.81,1382.92,,
578,2019-07-22T00:10:53.000Z,270.81,1418.34,,
579,2019-07-22T00:10:54.000Z,269.96,1382.92,,
580,2019-07-22T00:10:55.000Z,270.73,1382.92,,
581,2019-07-22T00:10:56.000Z,276.51,1379.84,,
582,2019-07-22T00:10:57.000Z,271.04,1382.92,,
583,2019-07-22T00:10:58.000Z,270.42,1379.84,,
584,2019-07-22T00:10:59.000Z,269.96,1378.3,,
585,2019-07-22T00:11:00.000Z,269.96,1375.22,,
586,2019-07-22T00:11:01.000Z,267.19,1367.52,,
587,2019-07-22T00:11:02.000Z,268.11,1364.44,,
588,2019-07-22T00:11:03.000Z,271.89,1438.36,,
589,2019-07-22T00:11:04.000Z,268.11,1367.52,,
590,2019-07-22T00:11:05.000Z,267.65,1367.52,,
591,2019-07-22T00:11:06.000Z,290.75,1478.4,,
592,2019-07-22T00:11:07.000Z,267.73,1367.52,,
593,2019-07-22T00:11:08.000Z,267.42,1370.6,,
594,2019-07-22T00:11:09.000Z,1135.83,1370.6,,
595,2019-07-22T00:11:10.000Z,278.74,1382.92,,
596,2019-07-22T00:11:11.000Z,1135.83,1387.54,,
597,2019-07-22T00:11:12.000Z,272.81,1392.16,,
598,2019-07-22T00:11:13.000Z,268.65,1364.44,,
599,2019-07-22T00:11:14.000Z,267.42,1370.6,,
600,2019-07-22T00:11:15.000Z,1135.83,1362.9,,
601,2019-07-22T00:11:16.000Z,1135.83,1367.52,,
602,2019-07-22T00:11:17.000Z,1135.83,1382.92,,
603,2019-07-22T00:11:18.000Z,1135.83,1384.46,,
604,2019-07-22T00:11:19.000Z,1135.83,1399.86,,
605,2019-07-22T00:11:20.000Z,270.35,1362.9,,
606,2019-07-22T00:11:21.000Z,271.19,1382.92,,
607,2019-07-22T00:11:22.000Z,1135.83,1379.84,,
608,2019-07-22T00:11:23.000Z,269.81,1382.92,,
609,2019-07-22T00:11:24.000Z,1135.83,1402.94,,
610,2019-07-22T00:11:25.000Z,1135.83,1379.84,,
611,2019-07-22T00:11:26.000Z,271.04,1382.92,,
612,2019-07-22T00:11:27.000Z,270.35,1378.3,,
613,2019-07-22T00:11:28.000Z,269.73,1375.22,,
614,2019-07-22T00:11:29.000Z,268.11,1375.22,,
615,2019-07-22T00:11:30.000Z,270.5,1378.3,,
616,2019-07-22T00:11:31.000Z,270.42,1382.92,,
617,2019-07-22T00:11:32.000Z,270.19,1379.84,,
618,2019-07-22T00:11:33.000Z,269.04,1370.6,,
619,2019-07-22T00:11:34.000Z,267.19,1375.22,,
620,2019-07-22T00:11:35.000Z,267.04,1370.6,,
621,2019-07-22T00:11:36.000Z,1135.83,1387.54,,
622,2019-07-22T00:11:37.000Z,1135.83,1367.52,,
623,2019-07-22T00:11:38.000Z,1135.83,1375.22,,
624,2019-07-22T00:11:39.000Z,270.19,1378.3,,
625,2019-07-22T00:11:40.000Z,267.81,1370.6,,
626,2019-07-22T00:11:41.000Z,1135.83,1382.92,,
627,2019-07-22T00:11:42.000Z,1135.83,1379.84,,
628,2019-07-22T00:11:43.000Z,272.43,1390.62,,
629,2019-07-22T00:11:44.000Z,270.5,1378.3,,
630,2019-07-22T00:11:45.000Z,318.78,1620.08,,
631,2019-07-22T00:11:46.000Z,268.04,1372.14,,
632,2019-07-22T00:11:47.000Z,1135.83,1378.3,,
633,2019-07-22T00:11:48.000Z,270.12,1379.84,,
634,2019-07-22T00:11:49.000Z,270.19,1379.84,,
635,2019-07-22T00:11:50.000Z,1135.83,1370.6,,
636,2019-07-22T00:11:51.000Z,269.73,1382.92,,
637,2019-07-22T00:11:52.000Z,1135.83,1379.84,,
638,2019-07-22T00:11:53.000Z,1135.83,1378.3,,
639,2019-07-22T00:11:54.000Z,1135.83,1378.3,,
640,2019-07-22T00:11:55.000Z,1135.83,1364.44,,
641,2019-07-22T00:11:56.000Z,1135.83,1375.22,,
642,2019-07-22T00:11:57.000Z,272.73,1399.86,,
643,2019-07-22T00:11:58.000Z,277.51,1375.22,,
644,2019-07-22T00:11:59.000Z,266.96,1367.52,,
645,2019-07-22T00:12:00.000Z,1135.83,1378.3,,
646,2019-07-22T00:12:01.000Z,1135.83,1379.84,,
647,2019-07-22T00:12:02.000Z,295.68,1526.14,,
648,2019-07-22T00:12:03.000Z,1135.83,1375.22,,
649,2019-07-22T00:12:04.000Z,1135.83,1372.14,,
650,2019-07-22T00:12:05.000Z,1135.83,1672.44,,
651,2019-07-22T00:12:06.000Z,1135.83,1496.88,,
652,2019-07-22T00:12:07.000Z,270.73,1379.84,,
653,2019-07-22T00:12:08.000Z,298.68,1516.9,,
654,2019-07-22T00:12:09.000Z,1135.83,1382.92,,
655,2019-07-22T00:12:10.000Z,1135.83,1627.78,,
656,2019-07-22T00:12:11.000Z,1135.83,1617,,
657,2019-07-22T00:12:12.000Z,351.12,1620.08,,
658,2019-07-22T00:12:13.000Z,1135.83,1754.06,,
659,2019-07-22T00:12:14.000Z,1135.83,1650.88,,
660,2019-07-22T00:12:15.000Z,1135.83,2075.92,,
661,2019-07-22T00:12:16.000Z,1135.83,2066.68,,
662,2019-07-22T00:12:17.000Z,1135.83,2055.9,,
663,2019-07-22T00:12:18.000Z,1135.83,2066.68,,
664,2019-07-22T00:12:19.000Z,1135.83,2075.92,,
665,2019-07-22T00:12:20.000Z,1135.83,2075.92,,
666,2019-07-22T00:12:21.000Z,1135.83,1615.46,,
667,2019-07-22T00:12:22.000Z,319.47,1612.38,,
668,2019-07-22T00:12:23.000Z,357.13,1601.6,,
669,2019-07-22T00:12:24.000Z,409.1,2066.68,,
670,2019-07-22T00:12:25.000Z,1135.83,2071.3,,
671,2019-07-22T00:12:26.000Z,411.49,2102.1,,
672,2019-07-22T00:12:27.000Z,1135.83,1620.08,,
673,2019-07-22T00:12:28.000Z,1135.83,1789.48,,
674,2019-07-22T00:12:29.000Z,1135.83,1900.36,,
675,2019-07-22T00:12:30.000Z,302.69,1544.62,,
676,2019-07-22T00:12:31.000Z,415.57,2051.28,,
677,2019-07-22T00:12:32.000Z,351.2,1908.06,,
678,2019-07-22T00:12:33.000Z,387.31,1801.8,,
679,2019-07-22T00:12:34.000Z,1135.83,1861.86,,
680,2019-07-22T00:12:35.000Z,1135.83,1644.72,,
681,2019-07-22T00:12:36.000Z,1135.83,1521.52,,
682,2019-07-22T00:12:37.000Z,1135.83,1678.6,,
683,2019-07-22T00:12:38.000Z,306.23,1549.24,,
684,2019-07-22T00:12:39.000Z,1135.83,1569.26,,
685,2019-07-22T00:12:40.000Z,1135.83,1541.54,,
686,2019-07-22T00:12:41.000Z,1135.83,1504.58,,
687,2019-07-22T00:12:42.000Z,1135.83,1564.64,,
688,2019-07-22T00:12:43.000Z,1135.83,1516.9,,
689,2019-07-22T00:12:44.000Z,306.38,1549.24,,
690,2019-07-22T00:12:45.000Z,342.11,1632.4,,
691,2019-07-22T00:12:46.000Z,1135.83,1609.3,,
692,2019-07-22T00:12:47.000Z,1135.83,1600.06,,
693,2019-07-22T00:12:48.000Z,1135.83,1612.38,,
694,2019-07-22T00:12:49.000Z,1135.83,2038.96,,
695,2019-07-22T00:12:50.000Z,1135.83,2074.38,,
696,2019-07-22T00:12:51.000Z,412.41,2069.76,,
697,2019-07-22T00:12:52.000Z,1135.83,2063.6,,
698,2019-07-22T00:12:53.000Z,413.18,2069.76,,
699,2019-07-22T00:12:54.000Z,408.1,2083.62,,
700,2019-07-22T00:12:55.000Z,421.96,2091.32,,
701,2019-07-22T00:12:56.000Z,414.95,2086.7,,
702,2019-07-22T00:12:57.000Z,413.26,2083.62,,
703,2019-07-22T00:12:58.000Z,400.09,1861.86,,
704,2019-07-22T00:12:59.000Z,329.95,1609.3,,
705,2019-07-22T00:13:00.000Z,326.17,1623.16,,
706,2019-07-22T00:13:01.000Z,421.88,2074.38,,
707,2019-07-22T00:13:02.000Z,320.78,1684.76,,
708,2019-07-22T00:13:03.000Z,316.7,1601.6,,
709,2019-07-22T00:13:04.000Z,372.91,1991.22,,
710,2019-07-22T00:13:05.000Z,340.03,2015.86,,
711,2019-07-22T00:13:06.000Z,359.2,1940.4,,
712,2019-07-22T00:13:07.000Z,360.98,1826.44,,
713,2019-07-22T00:13:08.000Z,360.59,1988.14,,
714,2019-07-22T00:13:09.000Z,407.71,2229.92,,
715,2019-07-22T00:13:10.000Z,377.53,1814.12,,
716,2019-07-22T00:13:11.000Z,389.77,1866.48,,
717,2019-07-22T00:13:13.000Z,467.7,2279.2,,
718,2019-07-22T00:13:14.000Z,448.68,2245.32,,
719,2019-07-22T00:13:15.000Z,355.43,1769.46,,
720,2019-07-22T00:13:16.000Z,363.29,1928.08,,
721,2019-07-22T00:13:17.000Z,360.21,1992.76,,
722,2019-07-22T00:13:18.000Z,316.39,1607.76,,
723,2019-07-22T00:13:19.000Z,317.55,1698.62,,
724,2019-07-22T00:13:20.000Z,317.93,1617,,
725,2019-07-22T00:13:21.000Z,411.26,2066.68,,
726,2019-07-22T00:13:22.000Z,331.33,1940.4,,
727,2019-07-22T00:13:23.000Z,317.55,1617,,
728,2019-07-22T00:13:24.000Z,318.09,1615.46,,
729,2019-07-22T00:13:25.000Z,337.41,1620.08,,
730,2019-07-22T00:13:26.000Z,373.53,1824.9,,
731,2019-07-22T00:13:27.000Z,318.55,1620.08,,
732,2019-07-22T00:13:28.000Z,388,1806.42,,
733,2019-07-22T00:13:29.000Z,411.26,2069.76,,
734,2019-07-22T00:13:30.000Z,362.98,1803.34,,
735,2019-07-22T00:13:31.000Z,355.89,1797.18,,
736,2019-07-22T00:13:32.000Z,348.04,2117.5,,
737,2019-07-22T00:13:33.000Z,307.15,1546.16,,
738,2019-07-22T00:13:34.000Z,294.99,1501.5,,
739,2019-07-22T00:13:35.000Z,331.48,1609.3,,
740,2019-07-22T00:13:36.000Z,305.23,1601.6,,
741,2019-07-22T00:13:37.000Z,297.99,1536.92,,
742,2019-07-22T00:13:38.000Z,310,1572.34,,
743,2019-07-22T00:13:39.000Z,302.15,1538.46,,
744,2019-07-22T00:13:40.000Z,310.23,1593.9,,
745,2019-07-22T00:13:41.000Z,310.7,1553.86,,
746,2019-07-22T00:13:42.000Z,319.32,1553.86,,
747,2019-07-22T00:13:43.000Z,306.15,1720.18,,
748,2019-07-22T00:13:44.000Z,304.3,1544.62,,
749,2019-07-22T00:13:45.000Z,409.49,2103.64,,
750,2019-07-22T00:13:46.000Z,358.82,1635.48,,
751,2019-07-22T00:13:47.000Z,325.4,1672.44,,
752,2019-07-22T00:13:48.000Z,322.01,1712.48,,
753,2019-07-22T00:13:49.000Z,315.24,1615.46,,
754,2019-07-22T00:13:50.000Z,295.99,1516.9,,
755,2019-07-22T00:13:51.000Z,271.66,1384.46,,
756,2019-07-22T00:13:52.000Z,269.19,1382.92,,
757,2019-07-22T00:13:53.000Z,272.73,1395.24,,
758,2019-07-22T00:13:54.000Z,273.04,1415.26,,
759,2019-07-22T00:13:55.000Z,275.2,1430.66,,
760,2019-07-22T00:13:56.000Z,1135.83,1392.16,,
761,2019-07-22T00:13:57.000Z,1135.83,1406.02,,
762,2019-07-22T00:13:58.000Z,1135.83,1398.32,,
763,2019-07-22T00:13:59.000Z,273.43,1398.32,,
764,2019-07-22T00:14:00.000Z,1135.83,1382.92,,
765,2019-07-22T00:14:01.000Z,1135.83,1392.16,,
766,2019-07-22T00:14:02.000Z,1135.83,1392.16,,
767,2019-07-22T00:14:03.000Z,272.35,1387.54,,
768,2019-07-22T00:14:04.000Z,1135.83,1384.46,,
769,2019-07-22T00:14:05.000Z,1135.83,1496.88,,
770,2019-07-22T00:14:06.000Z,428.66,2152.92,,
771,2019-07-22T00:14:07.000Z,271.66,1379.84,,
772,2019-07-22T00:14:08.000Z,1135.83,1390.62,,
773,2019-07-22T00:14:09.000Z,319.32,1617,,
774,2019-07-22T00:14:10.000Z,273.66,1398.32,,
775,2019-07-22T00:14:11.000Z,272.66,1390.62,,
776,2019-07-22T00:14:12.000Z,273.73,1399.86,,
777,2019-07-22T00:14:13.000Z,273.2,1395.24,,
778,2019-07-22T00:14:14.000Z,273.73,1395.24,,
779,2019-07-22T00:14:15.000Z,271.12,1382.92,,
780,2019-07-22T00:14:16.000Z,1135.83,1384.46,,
781,2019-07-22T00:14:17.000Z,1135.83,1382.92,,
782,2019-07-22T00:14:18.000Z,1135.83,1478.4,,
783,2019-07-22T00:14:19.000Z,1135.83,1395.24,,
784,2019-07-22T00:14:20.000Z,1135.83,1392.16,,
785,2019-07-22T00:14:21.000Z,1135.83,1375.22,,
786,2019-07-22T00:14:22.000Z,268.42,1370.6,,
787,2019-07-22T00:14:23.000Z,1135.83,1382.92,,
788,2019-07-22T00:14:24.000Z,1135.83,1392.16,,
789,2019-07-22T00:14:25.000Z,276.12,1382.92,,
790,2019-07-22T00:14:26.000Z,1135.83,1419.88,,
791,2019-07-22T00:14:27.000Z,1135.83,1390.62,,
792,2019-07-22T00:14:28.000Z,1135.83,1392.16,,
793,2019-07-22T00:14:29.000Z,1135.83,1392.16,,
794,2019-07-22T00:14:30.000Z,1135.83,1387.54,,
795,2019-07-22T00:14:31.000Z,1135.83,1395.24,,
796,2019-07-22T00:14:32.000Z,1135.83,1384.46,,
797,2019-07-22T00:14:33.000Z,309.23,1504.58,,
798,2019-07-22T00:14:34.000Z,272.43,1390.62,,
799,2019-07-22T00:14:35.000Z,273.66,1398.32,,
800,2019-07-22T00:14:36.000Z,271.35,1387.54,,
801,2019-07-22T00:14:37.000Z,272.89,1392.16,,
802,2019-07-22T00:14:38.000Z,273.04,1392.16,,
803,2019-07-22T00:14:39.000Z,272.89,1392.16,,
804,2019-07-22T00:14:40.000Z,270.73,1382.92,,
805,2019-07-22T00:14:41.000Z,270.81,1419.88,,
806,2019-07-22T00:14:42.000Z,272.66,1390.62,,
807,2019-07-22T00:14:43.000Z,274.66,1395.24,,
808,2019-07-22T00:14:44.000Z,273.04,1399.86,,
809,2019-07-22T00:14:45.000Z,297.45,1518.44,,
810,2019-07-22T00:14:46.000Z,273.43,1395.24,,
811,2019-07-22T00:14:47.000Z,271.5,1395.24,,
812,2019-07-22T00:14:48.000Z,272.5,1392.16,,
813,2019-07-22T00:14:49.000Z,269.96,1379.84,,
814,2019-07-22T00:14:50.000Z,273.81,1390.62,,
815,2019-07-22T00:14:51.000Z,282.9,1398.32,,
816,2019-07-22T00:14:52.000Z,273.2,1378.3,,
817,2019-07-22T00:14:53.000Z,270.35,1379.84,,
818,2019-07-22T00:14:54.000Z,272.5,1392.16,,
819,2019-07-22T00:14:55.000Z,271.35,1382.92,,
820,2019-07-22T00:14:56.000Z,272.89,1392.16,,
821,2019-07-22T00:14:57.000Z,273.73,1390.62,,
822,2019-07-22T00:14:58.000Z,274.66,1387.54,,
823,2019-07-22T00:14:59.000Z,270.5,1379.84,,
824,2019-07-22T00:15:00.000Z,272.66,1390.62,,
825,2019-07-22T00:15:01.000Z,272.35,1379.84,,
826,2019-07-22T00:15:02.000Z,273.81,1392.16,,
827,2019-07-22T00:15:03.000Z,272.89,1392.16,,
828,2019-07-22T00:15:04.000Z,273.66,1395.24,,
829,2019-07-22T00:15:05.000Z,273.35,1395.24,,
830,2019-07-22T00:15:06.000Z,271.19,1387.54,,
831,2019-07-22T00:15:07.000Z,270.35,1378.3,,
832,2019-07-22T00:15:08.000Z,295.91,1501.5,,
833,2019-07-22T00:15:09.000Z,272.66,1392.16,,
834,2019-07-22T00:15:10.000Z,270.35,1382.92,,
835,2019-07-22T00:15:11.000Z,272.73,1392.16,,
836,2019-07-22T00:15:12.000Z,281.82,1390.62,,
837,2019-07-22T00:15:13.000Z,270.65,1384.46,,
838,2019-07-22T00:15:14.000Z,270.81,1382.92,,
839,2019-07-22T00:15:15.000Z,272.04,1379.84,,
840,2019-07-22T00:15:16.000Z,270.81,1390.62,,
841,2019-07-22T00:15:17.000Z,270.19,1379.84,,
842,2019-07-22T00:15:18.000Z,271.12,1384.46,,
843,2019-07-22T00:15:19.000Z,272.43,1390.62,,
844,2019-07-22T00:15:20.000Z,271.04,1382.92,,
845,2019-07-22T00:15:21.000Z,295.45,1504.58,,
846,2019-07-22T00:15:22.000Z,272.89,1392.16,,
847,2019-07-22T00:15:23.000Z,270.12,1378.3,,
848,2019-07-22T00:15:24.000Z,272.35,1387.54,,
849,2019-07-22T00:15:25.000Z,271.12,1382.92,,
850,2019-07-22T00:15:26.000Z,274.35,1392.16,,
851,2019-07-22T00:15:27.000Z,272.81,1392.16,,
852,2019-07-22T00:15:28.000Z,272.89,1392.16,,
853,2019-07-22T00:15:29.000Z,267.42,1372.14,,
854,2019-07-22T00:15:30.000Z,267.04,1367.52,,
855,2019-07-22T00:15:31.000Z,270.12,1378.3,,
856,2019-07-22T00:15:32.000Z,269.65,1372.14,,
857,2019-07-22T00:15:33.000Z,268.96,1375.22,,
858,2019-07-22T00:15:34.000Z,272.89,1395.24,,
859,2019-07-22T00:15:35.000Z,273.12,1395.24,,
860,2019-07-22T00:15:36.000Z,273.2,1392.16,,
861,2019-07-22T00:15:37.000Z,270.96,1384.46,,
862,2019-07-22T00:15:38.000Z,271.35,1384.46,,
863,2019-07-22T00:15:39.000Z,275.04,1402.94,,
864,2019-07-22T00:15:40.000Z,271.89,1387.54,,
865,2019-07-22T00:15:41.000Z,271.89,1387.54,,
866,2019-07-22T00:15:42.000Z,271.81,1382.92,,
867,2019-07-22T00:15:43.000Z,272.5,1430.66,,
868,2019-07-22T00:15:44.000Z,272.43,1392.16,,
869,2019-07-22T00:15:45.000Z,271.04,1382.92,,
870,2019-07-22T00:15:46.000Z,272.89,1387.54,,
871,2019-07-22T00:15:47.000Z,272.12,1387.54,,
872,2019-07-22T00:15:48.000Z,273.04,1392.16,,
873,2019-07-22T00:15:49.000Z,274.35,1392.16,,
874,2019-07-22T00:15:50.000Z,270.42,1387.54,,
875,2019-07-22T00:15:51.000Z,270.04,1378.3,,
876,2019-07-22T00:15:53.000Z,269.96,1379.84,,
877,2019-07-22T00:15:54.000Z,274.04,1395.24,,
878,2019-07-22T00:15:55.000Z,272.73,1392.16,,
879,2019-07-22T00:15:56.000Z,273.2,1395.24,,
880,2019-07-22T00:15:57.000Z,272.89,1392.16,,
881,2019-07-22T00:15:58.000Z,421.96,2126.74,,
882,2019-07-22T00:15:59.000Z,295.99,1501.5,,
883,2019-07-22T00:16:00.000Z,270.19,1379.84,,
884,2019-07-22T00:16:01.000Z,426.89,2069.76,,
885,2019-07-22T00:16:02.000Z,350.2,1663.2,,
886,2019-07-22T00:16:03.000Z,319.63,1774.08,,
887,2019-07-22T00:16:04.000Z,371.6,1730.96,,
888,2019-07-22T00:16:05.000Z,388.39,1846.46,,
889,2019-07-22T00:16:06.000Z,321.32,1627.78,,
890,2019-07-22T00:16:07.000Z,320.09,1627.78,,
891,2019-07-22T00:16:08.000Z,319.93,1786.4,,
892,2019-07-22T00:16:09.000Z,411.26,2082.08,,
893,2019-07-22T00:16:10.000Z,333.87,1609.3,,
894,2019-07-22T00:16:11.000Z,321.24,1660.12,,
895,2019-07-22T00:16:12.000Z,317.93,1617,,
896,2019-07-22T00:16:13.000Z,409.18,2094.4,,
897,2019-07-22T00:16:14.000Z,412.95,2075.92,,
898,2019-07-22T00:16:15.000Z,412.49,2237.62,,
899,2019-07-22T00:16:16.000Z,416.11,2174.48,,
900,2019-07-22T00:16:17.000Z,423.19,2082.08,,
901,2019-07-22T00:16:18.000Z,327.02,1615.46,,
902,2019-07-22T00:16:19.000Z,383.08,1880.34,,
903,2019-07-22T00:16:20.000Z,338.72,1761.76,,
904,2019-07-22T00:16:21.000Z,455.07,2276.12,,
905,2019-07-22T00:16:22.000Z,414.11,2129.82,,
906,2019-07-22T00:16:23.000Z,542.62,2662.66,,
907,2019-07-22T00:16:24.000Z,320.4,1629.32,,
908,2019-07-22T00:16:25.000Z,324.79,1623.16,,
909,2019-07-22T00:16:26.000Z,348.89,1783.32,,
910,2019-07-22T00:16:27.000Z,456.15,2233,,
911,2019-07-22T00:16:28.000Z,346.89,1743.28,,
912,2019-07-22T00:16:29.000Z,357.43,1797.18,,
913,2019-07-22T00:16:30.000Z,360.9,1854.16,,
914,2019-07-22T00:16:31.000Z,466,2253.02,,
915,2019-07-22T00:16:32.000Z,461.85,2425.5,,
916,2019-07-22T00:16:33.000Z,445.6,2248.4,,
917,2019-07-22T00:16:34.000Z,346.42,1769.46,,
918,2019-07-22T00:16:35.000Z,346.42,1774.08,,
919,2019-07-22T00:16:36.000Z,371.37,1829.52,,
920,2019-07-22T00:16:37.000Z,360.28,1789.48,,
921,2019-07-22T00:16:38.000Z,354.82,1771,,
922,2019-07-22T00:16:39.000Z,320.94,1754.06,,
923,2019-07-22T00:16:40.000Z,321.09,1678.6,,
924,2019-07-22T00:16:41.000Z,320.09,1664.74,,
925,2019-07-22T00:16:42.000Z,323.78,1624.7,,
926,2019-07-22T00:16:43.000Z,320.78,1629.32,,
927,2019-07-22T00:16:44.000Z,416.65,2097.48,,
928,2019-07-22T00:16:45.000Z,798.88,2000.46,,
