timestamp,latency,cost,reliability
2020-09-07 23:09:54.000542,1.7564606666564900,8.2,1
2020-12-07 23:12:38.000506,1.872816562652590,8.5,1
2020-14-07 23:14:40.000781,1.702852487564090,9.7,1
2020-15-07 23:15:00.000306,1.7085847854614300,9.2,1
2020-15-07 23:15:18.000604,1.8296105861663800,9.5,1
2020-16-07 23:16:59.000514,1.682931900024410,9.1,1
2020-18-07 23:18:22.000735,1.7055716514587400,9.0,1
2020-20-07 23:20:59.000220,1.6962776184082000,7.7,1
2020-21-07 23:21:39.000973,1.6804029941558800,8.5,1
2020-22-07 23:22:34.000059,1.802666187286380,9.0,1
2020-23-07 23:23:47.000312,1.6988775730133100,9.8,1
2020-24-07 23:24:10.000858,1.7072715759277300,9.3,1
2020-26-07 23:26:20.000234,1.7068507671356200,8.1,1
2020-30-07 23:30:38.000537,1.878638744354250,9.7,1
2020-30-07 23:30:43.000498,1.8478307723999000,9.6,1
2020-31-07 23:31:41.000585,1.9070980548858600,8.9,1
2020-32-07 23:32:09.000122,1.7406935691833500,8.2,1
2020-32-07 23:32:50.000733,1.8585808277130100,9.1,1
2020-33-07 23:33:38.000481,1.830683946609500,8.6,1
2020-33-07 23:33:45.000258,1.8314216136932400,8.7,1
2020-36-07 23:36:40.000816,1.729243278503420,8.2,1
2020-37-07 23:37:41.000393,1.8622510433197000,9.1,1
2020-40-07 23:40:22.000383,1.797692060470580,8.3,1
2020-40-07 23:40:55.000114,1.8192424774169900,9.0,1
2020-43-07 23:43:12.000895,1.7154996395111100,8.7,1
2020-43-07 23:43:21.000116,1.817359447479250,8.9,1
2020-44-07 23:44:40.000689,1.6944968700408900,8.6,1
2020-45-07 23:45:52.000015,1.8795487880706800,8.4,1
2020-47-07 23:47:46.000043,1.8667473793029800,9.4,1
2020-49-07 23:49:45.000252,1.681267261505130,9.6,1
2020-50-07 23:50:56.000152,1.7107751369476300,8.7,1
2020-51-07 23:51:54.000489,1.7624690532684300,8.7,1
2020-54-07 23:54:00.000790,1.8589718341827400,8.6,1
2020-55-07 23:55:42.000865,1.7314929962158200,8.1,1
2020-56-07 23:56:30.000660,1.7690484523773200,9.0,1
2020-57-07 23:57:28.000769,1.8453116416931200,9.7,1
2020-58-07 23:58:53.000695,1.8789093494415300,8.4,1
2020-00-08 00:00:06.000709,1.711836338043210,8.8,1
2020-03-08 00:03:01.000455,1.7035999298095700,9.0,1
2020-03-08 00:03:40.000665,1.830610752105710,9.1,1
2020-05-08 00:05:33.000618,1.6958348751068100,8.6,1
2020-05-08 00:05:40.000481,1.8526954650878900,8.6,1
2020-06-08 00:06:55.000010,1.698829174041750,11.2,1
2020-08-08 00:08:11.000348,1.7194452285766600,7.9,1
2020-10-08 00:10:38.000505,1.8570170402526900,7.9,1
2020-13-08 00:13:09.000114,1.686605453491210,8.4,1
2020-16-08 00:16:53.000345,1.6973388195037800,8.9,1
2020-17-08 00:17:41.000315,1.8227272033691400,9.3,1
2020-17-08 00:17:43.000897,1.842653751373290,8.8,1
2020-18-08 00:18:33.000088,1.6859874725341800,8.2,1
2020-19-08 00:19:43.000036,1.8871140480041500,8.5,1
2020-20-08 00:20:42.000777,1.7063398361206100,9.5,1
2020-21-08 00:21:41.000338,1.685577630996700,9.2,1
2020-23-08 00:23:05.000907,1.8165273666381800,9.6,1
2020-23-08 00:23:46.000908,1.8327839374542200,9.9,1
2020-28-08 00:28:22.000114,1.8863837718963600,9.2,1
2020-28-08 00:28:34.000541,1.8751282691955600,9.1,1
2020-28-08 00:28:36.000364,1.685455560684200,8.9,1
2020-29-08 00:29:44.000765,1.706852674484250,8.2,1
2020-29-08 00:29:53.000735,1.7173657417297400,8.8,1
2020-30-08 00:30:01.000679,1.6813514232635500,9.0,1
2020-30-08 00:30:05.000630,1.9016544818878200,9.4,1
2020-31-08 00:31:24.000105,1.8394403457641600,9.0,1
2020-32-08 00:32:06.000004,1.7197825908660900,9.2,1
2020-35-08 00:35:06.000354,1.6813218593597400,9.2,1
2020-37-08 00:37:47.000780,1.917806625366210,8.6,1
2020-38-08 00:38:19.000186,1.6936712265014600,8.0,1
2020-39-08 00:39:29.000612,1.6895456314086900,8.8,1
2020-42-08 00:42:12.000137,1.8734068870544400,9.6,1
2020-42-08 00:42:57.000521,1.823014259338380,8.8,1
2020-43-08 00:43:56.000952,1.6828603744506800,10.1,1
2020-45-08 00:45:16.000518,1.7051050662994400,9.6,1
2020-46-08 00:46:28.000405,1.845388650894170,8.8,1
2020-46-08 00:46:47.000554,1.8481009006500200,8.6,1
2020-48-08 00:48:22.000481,1.838806390762330,8.9,1
2020-50-08 00:50:36.000993,1.839263916015630,8.8,1
2020-53-08 00:53:06.000437,1.697307825088500,9.2,1
2020-53-08 00:53:46.000888,1.6812984943389900,9.4,1
2020-57-08 00:57:09.000667,1.8445193767547600,9.1,1
2020-00-08 01:00:43.000080,1.6831943988800000,10.0,1
2020-00-08 01:00:44.000909,1.7469213008880600,9.2,1
2020-02-08 01:02:17.000263,1.8881008625030500,9.0,1
2020-04-08 01:04:19.000576,1.6824686527252200,9.1,1
2020-04-08 01:04:20.000251,1.8276011943817100,9.4,1
2020-04-08 01:04:26.000277,1.703150749206540,8.3,1
2020-05-08 01:05:30.000779,1.6862006187439000,8.9,1
2020-05-08 01:05:40.000325,1.7050769329071000,8.9,1
2020-06-08 01:06:18.000246,1.858100175857540,9.7,1
2020-07-08 01:07:26.000740,1.851564884185790,10.4,1
2020-08-08 01:08:42.000003,1.6950359344482400,10.3,1
2020-10-08 01:10:13.000345,1.8739738464355500,8.5,1
2020-12-08 01:12:22.000797,1.831754207611080,8.8,1
2020-12-08 01:12:32.000019,1.7083709239959700,8.9,1
2020-13-08 01:13:08.000586,1.6965537071228000,8.2,1
2020-13-08 01:13:57.000289,1.8977949619293200,9.5,1
2020-14-08 01:14:28.000448,1.7016425132751500,8.3,1
2020-19-08 01:19:33.000854,1.9236853122711200,9.4,1
2020-20-08 01:20:17.000823,1.7108745574951200,9.3,1
