,totalPowerConsumed,firstStartedTimestamp,latency,serverNumber,tacticNumber
1902,73188.5,2019-07-21 16:40:33.006000+00:00,47.994,4,3
1903,1395.24,2019-07-21 16:41:24.473000+00:00,0.527,5,1
1904,68061.84,2019-07-21 16:41:27.021000+00:00,48.979,5,3
1905,1556.94,2019-07-21 16:42:19.767000+00:00,0.233,6,1
1906,76473.32,2019-07-21 16:42:22.565000+00:00,49.435,6,3
1907,86846.76,2019-07-21 16:43:17.473000+00:00,49.527,7,3
1908,80184.72,2019-07-21 16:44:12.797000+00:00,48.203,8,3
1909,1387.54,2019-07-21 16:45:04.730000+00:00,0.27,9,1
1910,74605.29999999999,2019-07-21 16:45:07.567000+00:00,52.433,9,3
1911,1395.24,2019-07-21 16:46:33.716000+00:00,0.284,1,1
1912,63107.659999999996,2019-07-21 16:46:36.065000+00:00,38.935,1,3
1913,1968.12,2019-07-21 16:47:16.984000+00:00,0.016,1,4
1914,93173.08000000002,2019-07-21 16:47:21.178000+00:00,47.822,2,3
1915,1427.58,2019-07-21 16:48:12.815000+00:00,0.185,3,1
1916,70856.94000000002,2019-07-21 16:48:15.591000+00:00,49.409,3,3
1917,1387.54,2019-07-21 16:49:08.581000+00:00,0.419,4,1
1918,68037.20000000003,2019-07-21 16:49:11.688000+00:00,48.312,4,3
1919,88914.98,2019-07-21 16:50:05.965000+00:00,49.035,5,3
1920,92192.09999999999,2019-07-21 16:51:00.931000+00:00,48.069,6,3
1921,68747.14,2019-07-21 16:51:54.898000+00:00,49.102,7,3
1922,1387.54,2019-07-21 16:52:47.495000+00:00,0.505,8,1
1923,67276.44000000002,2019-07-21 16:52:50.140000+00:00,47.86,8,3
1924,1372.14,2019-07-21 16:53:41.803000+00:00,0.197,9,1
1925,65320.64000000001,2019-07-21 16:53:44.570000+00:00,33.43,9,3
1926,1763.3,2019-07-21 16:54:51.348000+00:00,0.652,1,1
1927,1957.34,2019-07-21 16:54:53.918000+00:00,0.082,1,2
1928,74987.22000000004,2019-07-21 16:54:55.368000+00:00,50.632,1,3
1929,70173.18000000001,2019-07-21 16:55:51.499000+00:00,49.501,2,3
1930,78620.08000000002,2019-07-21 16:56:46.962000+00:00,49.038,3,3
1931,1632.4,2019-07-21 16:57:39.833000+00:00,0.167,4,1
1932,87054.65999999999,2019-07-21 16:57:42.919000+00:00,47.081,4,3
1933,1791.02,2019-07-21 16:58:33.787000+00:00,0.213,5,1
1934,73062.22000000003,2019-07-21 16:58:36.323000+00:00,48.677,5,3
1935,1399.86,2019-07-21 16:59:28.742000+00:00,0.258,6,1
1936,66038.28,2019-07-21 16:59:31.497000+00:00,47.503,6,3
1937,1387.54,2019-07-21 17:00:22.897000+00:00,0.103,7,1
1938,75687.92000000003,2019-07-21 17:00:25.172000+00:00,48.828,7,3
1939,1754.06,2019-07-21 17:01:17.554000+00:00,0.446,8,1
1940,93297.82,2019-07-21 17:01:20.150000+00:00,47.85,8,3
1941,2605.68,2019-07-21 17:02:11.480000+00:00,0.52,9,1
1942,72600.22000000003,2019-07-21 17:02:14.245000+00:00,51.755,9,3
1943,1387.54,2019-07-21 17:03:07.872000+00:00,0.128,9,4
1944,55175.12,2019-07-21 17:03:42.750000+00:00,38.25,1,3
1945,94726.94000000002,2019-07-21 17:04:26.519000+00:00,48.481,2,3
1946,2091.32,2019-07-21 17:05:18.809000+00:00,0.191,3,1
1947,78618.54000000002,2019-07-21 17:05:21.660000+00:00,48.34,3,3
1948,1399.86,2019-07-21 17:06:13.657000+00:00,0.343,4,1
1949,67450.46,2019-07-21 17:06:16.738000+00:00,47.262,4,3
1950,1387.54,2019-07-21 17:07:05.931000+00:00,0.069,4,4
1951,73390.24000000002,2019-07-21 17:07:10.569000+00:00,48.431,5,3
1952,2074.38,2019-07-21 17:08:02.828000+00:00,0.172,6,1
1953,89119.80000000002,2019-07-21 17:08:05.588000+00:00,47.412,6,3
1954,77551.32000000004,2019-07-21 17:08:58.745000+00:00,49.255,7,3
1955,1402.94,2019-07-21 17:09:51.597000+00:00,0.403,8,1
1956,67319.56000000003,2019-07-21 17:09:54.172000+00:00,47.828,8,3
1957,0.0,2019-07-21 17:10:45.759000+00:00,0.241,9,1
1958,53795.28,2019-07-21 17:10:48.578000+00:00,37.422,9,3
1959,2180.64,2019-07-21 17:11:59.303000+00:00,0.697,1,1
1960,2459.38,2019-07-21 17:12:01.947000+00:00,0.053,1,2
1961,86612.68,2019-07-21 17:12:03.013000+00:00,48.987,1,3
1962,68211.22,2019-07-21 17:12:57.349000+00:00,48.651,2,3
1963,1395.24,2019-07-21 17:13:47.915000+00:00,0.085,2,4
1964,68771.78,2019-07-21 17:13:52.843000+00:00,48.157,3,3
1965,1392.16,2019-07-21 17:14:44.945000+00:00,0.055,4,1
1966,82608.68000000001,2019-07-21 17:14:47.967000+00:00,47.033,4,3
1967,1852.62,2019-07-21 17:15:36.959000+00:00,0.041,4,4
1968,87296.44,2019-07-21 17:15:41.611000+00:00,48.389,5,3
1969,1418.34,2019-07-21 17:16:33.398000+00:00,0.602,6,1
1970,68533.08,2019-07-21 17:16:36.077000+00:00,48.923,6,3
1971,68793.34000000001,2019-07-21 17:17:30.489000+00:00,48.511,7,3
1972,1402.94,2019-07-21 17:18:22.958000+00:00,0.042,8,1
1973,80987.06,2019-07-21 17:18:25.600000+00:00,47.4,8,3
1974,1798.72,2019-07-21 17:19:16.929000+00:00,0.071,9,1
1975,94814.72000000003,2019-07-21 17:19:19.704000+00:00,52.296,9,3
1976,1387.54,2019-07-21 17:20:13.789000+00:00,0.211,9,4
1977,1384.46,2019-07-21 17:20:46.749000+00:00,0.251,1,1
1978,48737.92,2019-07-21 17:20:49.196000+00:00,35.804,1,3
1979,71959.57999999999,2019-07-21 17:21:30.565000+00:00,49.435,2,3
1980,1624.7,2019-07-21 17:22:23.290000+00:00,0.71,3,1
1981,91860.99999999999,2019-07-21 17:22:26.098000+00:00,48.902,3,3
1982,2152.92,2019-07-21 17:23:18.403000+00:00,0.597,4,1
1983,95138.12000000001,2019-07-21 17:23:21.456000+00:00,47.544,4,3
1984,1392.16,2019-07-21 17:24:10.975000+00:00,0.025,4,4
1985,68730.20000000001,2019-07-21 17:24:15.631000+00:00,48.369,5,3
1986,1395.24,2019-07-21 17:25:07.727000+00:00,0.273,6,1
1987,69835.92000000001,2019-07-21 17:25:10.491000+00:00,47.509,6,3
1988,93056.04,2019-07-21 17:26:03.938000+00:00,49.062,7,3
1989,1877.26,2019-07-21 17:26:56.558000+00:00,0.442,8,1
1990,79608.76000000002,2019-07-21 17:26:59.211000+00:00,48.789,8,3
1991,1399.86,2019-07-21 17:27:51.523000+00:00,0.477,9,1
1992,55051.92000000003,2019-07-21 17:27:54.312000+00:00,38.688,9,3
1993,1387.54,2019-07-21 17:28:34.929000+00:00,0.071,9,4
1994,1387.54,2019-07-21 17:29:07.046000+00:00,0.954,1,1
1995,80127.73999999998,2019-07-21 17:29:10.687000+00:00,48.313,1,3
1996,1809.5,2019-07-21 17:30:00.971000+00:00,0.029,1,4
1997,87937.08,2019-07-21 17:30:05.163000+00:00,48.837,2,3
1998,1593.9,2019-07-21 17:30:57.933000+00:00,0.067,3,1
1999,74802.41999999998,2019-07-21 17:31:00.805000+00:00,49.195,3,3
2000,1378.3,2019-07-21 17:31:53.332000+00:00,0.668,4,1
2001,65717.96000000002,2019-07-21 17:31:56.395000+00:00,47.605,4,3
2002,1390.62,2019-07-21 17:32:47.479000+00:00,0.521,5,1
2003,75088.85999999999,2019-07-21 17:32:50.028000+00:00,47.972,5,3
2004,1783.32,2019-07-21 17:33:39.971000+00:00,0.029,5,4
2005,113189.99999999999,2019-07-21 17:33:44.830000+00:00,48.17,6,3
2006,77560.56000000001,2019-07-21 17:34:38.543000+00:00,49.457,7,3
2007,69259.96000000004,2019-07-21 17:35:33.816000+00:00,48.184,8,3
2008,47656.84000000001,2019-07-21 17:36:27.880000+00:00,33.12,9,3
2009,1453.76,2019-07-21 17:37:02.967000+00:00,0.033,9,4
2010,1841.84,2019-07-21 17:37:35.060000+00:00,0.94,1,1
2011,1637.02,2019-07-21 17:37:37.950000+00:00,0.05,1,2
2012,90924.68000000004,2019-07-21 17:37:39.279000+00:00,50.721,1,3
2013,2026.64,2019-07-21 17:38:31.968000+00:00,0.032,1,4
2014,71714.72000000002,2019-07-21 17:38:36.151000+00:00,48.849,2,3
2015,1392.16,2019-07-21 17:39:28.756000+00:00,0.244,3,1
2016,69643.42000000001,2019-07-21 17:39:31.514000+00:00,49.486,3,3
2017,1384.46,2019-07-21 17:40:24.453000+00:00,0.547,4,1
2018,72469.32,2019-07-21 17:40:27.551000+00:00,47.449,4,3
2019,1637.02,2019-07-21 17:41:18.600000+00:00,0.4,5,1
2020,86306.22000000002,2019-07-21 17:41:21.138000+00:00,49.862,5,3
2021,2089.78,2019-07-21 17:42:14.289000+00:00,0.711,6,1
2022,77520.51999999999,2019-07-21 17:42:17.056000+00:00,47.944,6,3
2023,1390.62,2019-07-21 17:43:08.745000+00:00,0.255,7,1
2024,68870.34000000004,2019-07-21 17:43:11.021000+00:00,48.979,7,3
2025,1390.62,2019-07-21 17:44:03.499000+00:00,0.501,8,1
2026,67424.28000000003,2019-07-21 17:44:06.092000+00:00,47.908,8,3
2027,1384.46,2019-07-21 17:44:57.821000+00:00,0.179,9,1
2028,94258.77999999997,2019-07-21 17:45:00.589000+00:00,52.411,9,3
2029,1560.02,2019-07-21 17:46:26.889000+00:00,0.111,1,1
2030,57877.82,2019-07-21 17:46:29.238000+00:00,38.762,1,3
2031,70088.48000000001,2019-07-21 17:47:13.443000+00:00,49.557,2,3
2032,1504.58,2019-07-21 17:48:06.301000+00:00,0.699,3,1
2033,66936.1,2019-07-21 17:48:09.075000+00:00,47.925,3,3
2034,1687.84,2019-07-21 17:48:58.980000+00:00,0.02,3,4
2035,2086.7,2019-07-21 17:49:01.086000+00:00,0.914,4,1
2036,83444.90000000001,2019-07-21 17:49:04.825000+00:00,47.175,4,3
2037,88828.73999999999,2019-07-21 17:49:57.959000+00:00,49.041,5,3
2038,1390.62,2019-07-21 17:50:50.323000+00:00,0.677,6,1
2039,65200.51999999999,2019-07-21 17:50:53.065000+00:00,46.935,6,3
2040,1399.86,2019-07-21 17:51:41.951000+00:00,0.049,6,4
2041,68893.44000000002,2019-07-21 17:51:46.350000+00:00,48.65,7,3
2042,1402.94,2019-07-21 17:52:38.881000+00:00,0.119,8,1
2043,85654.8,2019-07-21 17:52:41.533000+00:00,48.467,8,3
2044,1643.18,2019-07-21 17:53:33.485000+00:00,0.515,9,1
2045,91400.54,2019-07-21 17:53:36.259000+00:00,51.741,9,3
2046,1379.84,2019-07-21 17:54:30.943000+00:00,0.057,9,5
2047,55783.42000000002,2019-07-21 17:55:04.547000+00:00,39.453,1,3
2048,70610.54000000004,2019-07-21 17:55:49.660000+00:00,49.34,2,3
2049,1635.48,2019-07-21 17:56:42.515000+00:00,0.485,3,1
2050,90835.35999999999,2019-07-21 17:56:45.315000+00:00,48.685,3,3
2051,1663.2,2019-07-21 17:57:37.649000+00:00,0.351,4,1
2052,78914.22000000002,2019-07-21 17:57:40.745000+00:00,47.255,4,3
2053,1390.62,2019-07-21 17:58:31.881000+00:00,0.119,5,1
2054,67318.02000000003,2019-07-21 17:58:34.430000+00:00,48.57,5,3
2055,1438.36,2019-07-21 17:59:26.642000+00:00,0.358,6,1
2056,69701.94000000003,2019-07-21 17:59:29.362000+00:00,47.638,6,3
2057,2109.8,2019-07-21 18:00:20.850000+00:00,0.15,7,1
2058,91166.45999999998,2019-07-21 18:00:23.140000+00:00,48.86,7,3
2059,78373.68000000002,2019-07-21 18:01:17.740000+00:00,48.26,8,3
2060,1406.02,2019-07-21 18:02:09.715000+00:00,0.285,9,1
2061,75952.8,2019-07-21 18:02:12.519000+00:00,52.481,9,3
2062,1382.92,2019-07-21 18:03:38.823000+00:00,0.177,1,1
2063,69697.31999999999,2019-07-21 18:03:41.169000+00:00,40.831,1,3
2064,88714.78,2019-07-21 18:04:27.597000+00:00,48.403,2,3
2065,1566.18,2019-07-21 18:05:17.985000+00:00,0.015,2,4
2066,70568.95999999999,2019-07-21 18:05:22.855000+00:00,49.145,3,3
2067,1390.62,2019-07-21 18:06:15.184000+00:00,0.816,4,1
2068,69193.74,2019-07-21 18:06:18.259000+00:00,48.741,4,3
2069,84368.9,2019-07-21 18:07:12.893000+00:00,48.107,5,3
2070,1940.4,2019-07-21 18:08:04.823000+00:00,0.177,6,1
2071,89153.68000000001,2019-07-21 18:08:07.578000+00:00,47.422,6,3
2072,71083.32,2019-07-21 18:09:00.633000+00:00,49.367,7,3
2073,67692.24000000002,2019-07-21 18:09:55.946000+00:00,48.054,8,3
2074,1402.94,2019-07-21 18:10:45.941000+00:00,0.059,8,4
2075,96608.81999999995,2019-07-21 18:10:50.773000+00:00,53.227,9,3
2076,1791.02,2019-07-21 18:12:17.599000+00:00,0.401,1,1
2077,56037.51999999999,2019-07-21 18:12:20.043000+00:00,37.957,1,3
2078,70769.16000000003,2019-07-21 18:13:03.774000+00:00,49.226,2,3
2079,1407.56,2019-07-21 18:13:56.394000+00:00,0.606,3,1
2080,69926.78000000003,2019-07-21 18:13:59.178000+00:00,48.822,3,3
2081,2099.02,2019-07-21 18:14:51.578000+00:00,0.422,4,1
2082,94371.2,2019-07-21 18:14:54.684000+00:00,47.316,4,3
2083,1640.1,2019-07-21 18:15:45.852000+00:00,0.148,5,1
2084,78141.14000000003,2019-07-21 18:15:48.388000+00:00,48.612,5,3
2085,1379.84,2019-07-21 18:16:40.592000+00:00,0.408,6,1
2086,68690.16000000002,2019-07-21 18:16:43.377000+00:00,48.623,6,3
2087,69236.86000000003,2019-07-21 18:17:37.489000+00:00,48.511,7,3
2088,1650.88,2019-07-21 18:18:29.667000+00:00,0.333,8,1
2089,93667.41999999997,2019-07-21 18:18:32.361000+00:00,48.639,8,3
2090,1814.12,2019-07-21 18:19:24.348000+00:00,0.652,9,1
2091,83846.84000000001,2019-07-21 18:19:27.142000+00:00,52.858,9,3
2092,1402.94,2019-07-21 18:20:53.609000+00:00,0.391,1,1
2093,53927.72000000001,2019-07-21 18:20:56.264000+00:00,37.736,1,3
2094,80320.23999999999,2019-07-21 18:21:39.354000+00:00,48.646,2,3
2095,1581.58,2019-07-21 18:22:31.470000+00:00,0.53,3,1
2096,89158.3,2019-07-21 18:22:34.319000+00:00,48.681,3,3
2097,3722.1800000000003,2019-07-21 18:23:26.999000+00:00,1.001,4,1
2098,71034.04,2019-07-21 18:23:30.059000+00:00,47.941,4,3
2099,68630.1,2019-07-21 18:24:23.852000+00:00,48.148,5,3
2100,1406.02,2019-07-21 18:25:15.958000+00:00,0.042,6,1
2101,70405.72000000002,2019-07-21 18:25:18.671000+00:00,47.329,6,3
2102,1632.4,2019-07-21 18:26:09.759000+00:00,0.241,7,1
2103,84150.22000000002,2019-07-21 18:26:12.035000+00:00,48.965,7,3
2104,1647.8,2019-07-21 18:27:04.586000+00:00,0.414,8,1
2105,80911.60000000002,2019-07-21 18:27:07.161000+00:00,47.839,8,3
2106,1406.02,2019-07-21 18:27:56.986000+00:00,0.014,8,4
2107,75144.3,2019-07-21 18:28:01.929000+00:00,52.071,9,3
2108,1433.74,2019-07-21 18:29:27.942000+00:00,0.058,1,1
2109,63434.13999999999,2019-07-21 18:29:30.289000+00:00,38.711,1,3
2110,110992.41999999998,2019-07-21 18:30:14.383000+00:00,49.617,2,3
2111,1569.26,2019-07-21 18:31:07.401000+00:00,0.599,3,1
2112,71497.58000000005,2019-07-21 18:31:10.210000+00:00,48.79,3,3
2113,1387.54,2019-07-21 18:32:02.692000+00:00,0.308,4,1
2114,68988.92000000003,2019-07-21 18:32:05.778000+00:00,48.222,4,3
2115,76148.37999999999,2019-07-21 18:32:59.671000+00:00,48.329,5,3
2116,1647.8,2019-07-21 18:33:51.912000+00:00,0.088,6,1
2117,106966.85999999999,2019-07-21 18:33:54.667000+00:00,48.333,6,3
2118,81660.04000000001,2019-07-21 18:34:48.779000+00:00,49.221,7,3
2119,70636.71999999999,2019-07-21 18:35:43.956000+00:00,49.044,8,3
2120,1435.28,2019-07-21 18:36:36.203000+00:00,0.797,9,1
2121,74693.08,2019-07-21 18:36:39.025000+00:00,52.975,9,3
2122,1761.76,2019-07-21 18:38:05.942000+00:00,0.058,1,1
2123,70618.23999999998,2019-07-21 18:38:08.327000+00:00,39.673,1,3
2124,94204.87999999999,2019-07-21 18:38:53.329000+00:00,49.671,2,3
2125,70393.40000000002,2019-07-21 18:39:48.982000+00:00,49.018,3,3
2126,1402.94,2019-07-21 18:40:41.692000+00:00,0.308,4,1
2127,88432.95999999999,2019-07-21 18:40:44.748000+00:00,51.252,4,3
2128,1837.22,2019-07-21 18:41:39.736000+00:00,0.264,5,1
2129,92604.81999999998,2019-07-21 18:41:42.272000+00:00,48.728,5,3
2130,1399.86,2019-07-21 18:42:34.999000+00:00,0.001,6,1
2131,67712.26000000001,2019-07-21 18:42:37.742000+00:00,47.258,6,3
2132,1392.16,2019-07-21 18:43:28.978000+00:00,0.022,7,1
2133,69132.14000000003,2019-07-21 18:43:31.270000+00:00,48.73,7,3
2134,1395.24,2019-07-21 18:44:23.578000+00:00,0.422,8,1
2135,84918.68,2019-07-21 18:44:26.199000+00:00,48.801,8,3
2136,2091.32,2019-07-21 18:45:18.710000+00:00,0.29,9,1
2137,93048.34,2019-07-21 18:45:21.512000+00:00,52.488,9,3
2138,1406.02,2019-07-21 18:46:47.785000+00:00,0.215,1,1
2139,101598.42000000003,2019-07-21 18:46:50.199000+00:00,39.801,1,3
2140,102038.85999999999,2019-07-21 18:47:35.253000+00:00,48.747,2,3
2141,2103.64,2019-07-21 18:48:27.826000+00:00,0.174,3,1
2142,99801.23999999999,2019-07-21 18:48:30.659000+00:00,50.341,3,3
2143,1860.32,2019-07-21 18:49:24.161000+00:00,0.839,4,1
2144,79799.72000000002,2019-07-21 18:49:27.266000+00:00,47.734,4,3
2145,1379.84,2019-07-21 18:50:18.572000+00:00,0.428,5,1
2146,67903.21999999999,2019-07-21 18:50:21.122000+00:00,47.878,5,3
2147,1402.94,2019-07-21 18:51:10.888000+00:00,0.112,5,4
2148,70505.82,2019-07-21 18:51:15.689000+00:00,48.311,6,3
2149,2194.5,2019-07-21 18:52:07.812000+00:00,0.188,7,1
2150,85214.35999999999,2019-07-21 18:52:10.100000+00:00,48.9,7,3
2151,1593.9,2019-07-21 18:53:02.496000+00:00,0.504,8,1
2152,85593.20000000001,2019-07-21 18:53:05.081000+00:00,48.919,8,3
2153,1398.32,2019-07-21 18:53:57.556000+00:00,0.444,9,1
2154,50567.44,2019-07-21 18:54:00.384000+00:00,35.616,9,3
2155,2812.04,2019-07-21 18:55:09.997000+00:00,1.003,1,1
2156,1406.02,2019-07-21 18:55:12.850000+00:00,0.15,1,2
2157,71442.13999999998,2019-07-21 18:55:14.084000+00:00,49.916,1,3
2158,90602.81999999999,2019-07-21 18:56:09.335000+00:00,49.665,2,3
2159,1544.62,2019-07-21 18:57:02.403000+00:00,0.597,3,1
2160,82634.86,2019-07-21 18:57:05.208000+00:00,48.792,3,3
2161,3301.76,2019-07-21 18:57:57.951000+00:00,1.049,4,1
2162,67723.04000000002,2019-07-21 18:58:01.040000+00:00,47.96,4,3
2163,1399.86,2019-07-21 18:58:52.959000+00:00,0.041,5,1
2164,112062.72000000003,2019-07-21 18:58:55.509000+00:00,48.491,5,3
2165,1406.02,2019-07-21 18:59:47.873000+00:00,0.127,6,1
2166,80591.28000000001,2019-07-21 18:59:50.650000+00:00,48.35,6,3
2167,92564.78000000003,2019-07-21 19:00:44.529000+00:00,48.471,7,3
2168,2402.4,2019-07-21 19:01:34.913000+00:00,0.087,7,4
2169,72067.38000000003,2019-07-21 19:01:39.628000+00:00,48.372,8,3
2170,1402.94,2019-07-21 19:02:31.461000+00:00,0.539,9,1
2171,72979.06,2019-07-21 19:02:34.291000+00:00,52.709,9,3
2172,72061.21999999997,2019-07-21 19:04:02.855000+00:00,39.145,1,3
2173,1657.04,2019-07-21 19:04:45.951000+00:00,0.049,2,1
2174,86320.08,2019-07-21 19:04:48.033000+00:00,47.967,2,3
2175,1541.54,2019-07-21 19:05:39.760000+00:00,0.24,3,1
2176,68599.30000000002,2019-07-21 19:05:42.530000+00:00,49.47,3,3
2177,1504.58,2019-07-21 19:06:35.167000+00:00,0.833,4,1
2178,68879.58000000002,2019-07-21 19:06:38.226000+00:00,48.774,4,3
2179,80300.21999999997,2019-07-21 19:07:32.725000+00:00,48.275,5,3
2180,1521.52,2019-07-21 19:08:24.866000+00:00,0.134,6,1
2181,87770.76,2019-07-21 19:08:27.614000+00:00,47.386,6,3
2182,1844.92,2019-07-21 19:09:18.777000+00:00,0.223,7,1
2183,74994.92000000001,2019-07-21 19:09:21.053000+00:00,48.947,7,3
2184,1402.94,2019-07-21 19:10:13.641000+00:00,0.359,8,1
2185,69024.34,2019-07-21 19:10:16.235000+00:00,48.765,8,3
2186,1407.56,2019-07-21 19:11:08.458000+00:00,0.542,9,1
2187,83494.18,2019-07-21 19:11:11.291000+00:00,52.709,9,3
2188,1983.52,2019-07-21 19:12:37.898000+00:00,0.102,1,1
2189,68141.92000000001,2019-07-21 19:12:40.281000+00:00,39.719,1,3
2190,70350.28000000001,2019-07-21 19:13:25.838000+00:00,49.162,2,3
2191,1410.64,2019-07-21 19:14:18.796000+00:00,0.204,3,1
2192,70119.28000000001,2019-07-21 19:14:21.569000+00:00,49.431,3,3
2193,1399.86,2019-07-21 19:15:14.338000+00:00,0.662,4,1
2194,80155.46000000002,2019-07-21 19:15:17.405000+00:00,47.595,4,3
2195,2103.64,2019-07-21 19:16:08.904000+00:00,0.096,5,1
2196,90076.14000000001,2019-07-21 19:16:11.444000+00:00,48.556,5,3
2197,1573.88,2019-07-21 19:17:01.925000+00:00,0.075,5,4
2198,68194.28000000001,2019-07-21 19:17:06.730000+00:00,48.27,6,3
2199,69018.18000000004,2019-07-21 19:18:00.524000+00:00,48.476,7,3
2200,1382.92,2019-07-21 19:18:52.998000+00:00,0.002,8,1
2201,79531.75999999997,2019-07-21 19:18:55.597000+00:00,48.403,8,3
2202,0.0,2019-07-21 19:19:47.567000+00:00,0.433,9,1
2203,58704.799999999996,2019-07-21 19:19:50.333000+00:00,31.667,9,3
2204,2782.7799999999997,2019-07-21 19:20:55.261000+00:00,1.739,1,1
2205,70256.34000000001,2019-07-21 19:20:59.228000+00:00,49.772,1,3
2206,90961.64000000001,2019-07-21 19:21:54.434000+00:00,49.566,2,3
2207,1390.62,2019-07-21 19:22:47.542000+00:00,0.458,3,1
2208,88640.86,2019-07-21 19:22:50.326000+00:00,49.674,3,3
2209,1637.02,2019-07-21 19:23:43.770000+00:00,0.23,4,1
2210,87626.00000000003,2019-07-21 19:23:46.858000+00:00,48.142,4,3
2211,1593.9,2019-07-21 19:24:38.748000+00:00,0.252,5,1
2212,72292.22,2019-07-21 19:24:41.297000+00:00,51.703,5,3
2213,1399.86,2019-07-21 19:25:36.701000+00:00,0.299,6,1
2214,74563.71999999999,2019-07-21 19:25:39.491000+00:00,52.509,6,3
2215,89752.74000000003,2019-07-21 19:26:37.585000+00:00,51.415,7,3
2216,1632.4,2019-07-21 19:27:33.992000+00:00,0.008,8,2
2217,95403.00000000001,2019-07-21 19:27:35.009000+00:00,51.991,8,3
2218,1392.16,2019-07-21 19:28:30.656000+00:00,0.344,9,1
2219,47439.7,2019-07-21 19:28:33.442000+00:00,33.558,9,3
2220,2781.24,2019-07-21 19:29:40.875000+00:00,1.125,1,1
2221,70110.04,2019-07-21 19:29:44.727000+00:00,50.273,1,3
2222,93721.32000000002,2019-07-21 19:30:40.475000+00:00,49.525,2,3
2223,1536.92,2019-07-21 19:31:33.261000+00:00,0.739,3,1
2224,86535.68000000002,2019-07-21 19:31:36.064000+00:00,48.936,3,3
2225,1384.46,2019-07-21 19:32:27.993000+00:00,0.007,3,5
2226,1384.46,2019-07-21 19:32:29.003000+00:00,0.997,4,1
2227,65794.96,2019-07-21 19:32:32.075000+00:00,47.925,4,3
2228,1398.32,2019-07-21 19:33:23.660000+00:00,0.34,5,1
2229,69621.86000000003,2019-07-21 19:33:26.204000+00:00,49.796,5,3
2230,88160.38,2019-07-21 19:34:21.928000+00:00,48.072,6,3
2231,86589.58000000003,2019-07-21 19:35:15.799000+00:00,50.201,7,3
2232,69785.10000000002,2019-07-21 19:36:11.772000+00:00,49.228,8,3
2233,74277.28,2019-07-21 19:37:06.987000+00:00,52.013,9,3
2234,1392.16,2019-07-21 19:38:00.826000+00:00,0.174,9,4
2235,71218.84,2019-07-21 19:38:35.794000+00:00,38.206,1,3
2236,88074.14000000001,2019-07-21 19:39:19.904000+00:00,50.096,2,3
2237,66715.88000000002,2019-07-21 19:40:15.968000+00:00,48.032,3,3
2238,2781.24,2019-07-21 19:41:07.954000+00:00,1.046,4,1
2239,67350.36000000002,2019-07-21 19:41:11.046000+00:00,47.954,4,3
2240,1390.62,2019-07-21 19:42:02.750000+00:00,0.25,5,1
2241,86558.78000000001,2019-07-21 19:42:05.301000+00:00,48.699,5,3
2242,2139.06,2019-07-21 19:42:57.422000+00:00,0.578,6,1
2243,84633.77999999997,2019-07-21 19:43:00.224000+00:00,47.776,6,3
2244,69668.06,2019-07-21 19:43:53.826000+00:00,49.174,7,3
2245,69638.80000000002,2019-07-21 19:44:48.986000+00:00,49.014,8,3
2246,1501.5,2019-07-21 19:45:41.515000+00:00,0.485,9,1
2247,96768.98,2019-07-21 19:45:44.235000+00:00,55.765,9,3
2248,1652.42,2019-07-21 19:47:13.753000+00:00,0.247,1,1
2249,59607.24,2019-07-21 19:47:16.218000+00:00,38.782,1,3
2250,67085.48000000001,2019-07-21 19:48:00.681000+00:00,47.319,2,3
2251,1406.02,2019-07-21 19:48:51.961000+00:00,0.039,3,1
2252,73351.73999999999,2019-07-21 19:48:54.719000+00:00,49.281,3,3
2253,1637.02,2019-07-21 19:49:47.705000+00:00,0.295,4,1
2254,91240.38000000002,2019-07-21 19:49:50.762000+00:00,48.238,4,3
2255,1844.92,2019-07-21 19:50:42.822000+00:00,0.178,5,1
2256,77636.01999999999,2019-07-21 19:50:45.362000+00:00,49.638,5,3
2257,1406.02,2019-07-21 19:51:38.369000+00:00,0.631,6,1
2258,68924.24,2019-07-21 19:51:41.082000+00:00,48.918,6,3
2259,114942.52,2019-07-21 19:52:35.658000+00:00,49.342,7,3
2260,2079.0,2019-07-21 19:53:28.551000+00:00,0.449,8,1
2261,90262.48000000001,2019-07-21 19:53:31.178000+00:00,47.822,8,3
2262,1593.9,2019-07-21 19:54:22.865000+00:00,0.135,9,1
2263,90068.44000000002,2019-07-21 19:54:25.754000+00:00,52.246,9,3
2264,22716.54,2019-07-21 19:55:51.743000+00:00,0.257,1,1
2265,55048.84,2019-07-21 19:55:54.129000+00:00,38.871,1,3
2266,1402.94,2019-07-21 19:56:34.882000+00:00,0.118,1,4
2267,86403.24,2019-07-21 19:56:39.104000+00:00,50.896,2,3
2268,1660.12,2019-07-21 19:57:34.996000+00:00,0.004,3,2
2269,86722.01999999999,2019-07-21 19:57:36.013000+00:00,48.987,3,3
2270,1635.48,2019-07-21 19:58:28.451000+00:00,0.549,4,1
2271,67878.58,2019-07-21 19:58:31.532000+00:00,48.468,4,3
2272,69509.44000000002,2019-07-21 19:59:25.697000+00:00,49.303,5,3
2273,1406.02,2019-07-21 20:00:18.411000+00:00,0.589,6,1
2274,104484.38,2019-07-21 20:00:21.132000+00:00,47.868,6,3
2275,88942.7,2019-07-21 20:01:14.929000+00:00,49.071,7,3
2276,1536.92,2019-07-21 20:02:07.679000+00:00,0.321,8,1
