,Unnamed: 0,Hours,Minutes,Seconds,Latency,Cost,Reliability,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Server_1.0,Server_2.0,Server_3.0,Server_4.0,Server_5.0,Server_6.0,Server_7.0,Server_8.0,Tactic_1.0,Tactic_2.0,Tactic_3.0,Tactic_4.0,Tactic_5.0
55864,55864,0.13043478260869565,0.5932203389830508,0.924011715453146,2.1769106534560736e-05,0.35006435006435005,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
55865,55865,0.13043478260869565,0.6101694915254238,0.5541381089654811,0.03550332976416005,0.32303732303732297,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
55866,55866,0.13043478260869565,0.6101694915254238,0.5611136655761391,0.03761062620397869,0.21106821106821105,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
55867,55867,0.13043478260869565,0.6101694915254238,0.9153223586926684,0.010298246358711195,0.06949806949806947,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
55868,55868,0.13043478260869565,0.6101694915254238,0.9495859571230416,0.001906840785857567,0.3088803088803089,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
55869,55869,0.13043478260869565,0.6101694915254238,0.9561698934037076,2.170625662402204e-05,0.28442728442728443,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
55870,55870,0.13043478260869565,0.6271186440677966,0.5776958991089064,0.03477271006718586,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
55871,55871,0.13043478260869565,0.6271186440677966,0.5716371784978149,0.03697522367097431,0.6422136422136422,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
55872,55872,0.13043478260869565,0.6271186440677966,0.6639440118994347,0.002784519208385605,0.3256113256113256,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
55873,55873,0.13043478260869565,0.6271186440677966,0.6934803854844941,0.0016427986943636755,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
55874,55874,0.13043478260869565,0.6271186440677966,0.6938570969619181,2.0795268420014914e-05,0.28442728442728443,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
55875,55875,0.13043478260869565,0.6440677966101694,0.3120660081851103,0.03483375544719545,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55876,55876,0.13043478260869565,0.6440677966101694,0.3280661119627448,0.03677834330748903,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
55877,55877,0.13043478260869565,0.6610169491525424,0.7619457097723222,0.0,0.014157014157014156,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
55878,55878,0.13043478260869565,0.6779661016949152,0.21718191332801168,0.025676448294566005,0.06048906048906048,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
55879,55879,0.13043478260869565,0.6779661016949152,0.2463083018150785,0.0016210765575166508,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
55880,55880,0.13043478260869565,0.6779661016949152,0.2467374363575225,2.3645209911882494e-05,0.35006435006435005,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
55881,55881,0.13043478260869565,0.6779661016949152,0.8688665577391059,0.0349576764591092,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
55882,55882,0.13043478260869565,0.6779661016949152,0.9123780690010748,0.0024441207382978262,0.037323037323037316,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
55883,55883,0.13043478260869565,0.6949152542372882,0.5009515537587096,0.033168781480968836,0.055341055341055344,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
55884,55884,0.13043478260869565,0.6949152542372882,0.5347846653319043,0.0018830989525892802,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
55885,55885,0.13043478260869565,0.6949152542372882,0.5352077061104208,2.3247533254117065e-05,0.35006435006435005,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
55886,55886,0.13043478260869565,0.7118644067796609,0.1594289585578809,0.03462113330540819,0.32947232947232946,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
55887,55887,0.13043478260869565,0.7118644067796609,0.1974911756872376,0.0026884717962727587,0.03346203346203346,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
55888,55888,0.13043478260869565,0.7118644067796609,0.4411566872155621,0.013691768588265272,0.12226512226512225,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
55889,55889,0.13043478260869565,0.7118644067796609,0.4758025065537596,0.001930288052097118,0.3256113256113256,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
55890,55890,0.13043478260869565,0.7118644067796609,0.4762669682317395,2.552153695438568e-05,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
55891,55891,0.13043478260869565,0.7288135593220338,0.11463159632623834,0.035966128770448524,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
55892,55892,0.13043478260869565,0.7288135593220338,0.11903596855010108,0.00024647788999708215,0.3268983268983269,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
55893,55893,0.13043478260869565,0.7288135593220338,0.7797129383079529,0.037123990690284124,0.06692406692406691,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
55894,55894,0.13043478260869565,0.7288135593220338,0.8100190627961371,0.0016842194693435762,0.3256113256113256,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
55895,55895,0.13043478260869565,0.7288135593220338,0.8103868757087027,2.0295376783345228e-05,0.28442728442728443,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
55896,55896,0.13043478260869565,0.7457627118644068,0.4120202982775568,0.03390239380712448,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
55897,55897,0.13043478260869565,0.7457627118644068,0.4309153239113504,0.0010613229532817025,0.08751608751608751,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
55898,55898,0.13043478260869565,0.7627118644067796,0.12792495033874565,0.03926189884105172,0.0296010296010296,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
55899,55899,0.13043478260869565,0.7627118644067796,0.16211625836417098,0.0019036128502362066,0.32303732303732297,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
55900,55900,0.13043478260869565,0.7627118644067796,0.1625783159270671,2.545108242833529e-05,0.35006435006435005,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
55901,55901,0.13043478260869565,0.7627118644067796,0.8019564120913032,0.03592688537573678,0.32947232947232946,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
55902,55902,0.13043478260869565,0.7627118644067796,0.8070440371610079,0.0002852466671555708,0.33848133848133843,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
55903,55903,0.13043478260869565,0.7796610169491526,0.1433181653149335,0.018991869927424458,0.06949806949806947,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
55904,55904,0.13043478260869565,0.7796610169491526,0.17788171049248813,0.0019216483142297466,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
55905,55905,0.13043478260869565,0.7796610169491526,0.1782749502611128,2.170245431631309e-05,0.4272844272844272,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
55906,55906,0.13043478260869565,0.7796610169491526,0.8070381604352478,0.03533043256808337,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
55907,55907,0.13043478260869565,0.7796610169491526,0.81158676286889,0.00025515341429348097,0.3178893178893179,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
55908,55908,0.13043478260869565,0.7796610169491526,0.9065457358937004,0.005335823998563265,0.2921492921492921,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
55909,55909,0.13043478260869565,0.7796610169491526,0.9362645384059806,0.001652763424656598,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
55910,55910,0.13043478260869565,0.7796610169491526,0.9366528363824886,2.1414373587875992e-05,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
55911,55911,0.13043478260869565,0.7966101694915254,0.5584840478366145,0.03503732541249115,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55912,55912,0.13043478260869565,0.7966101694915254,0.5627410344496503,0.00023846821688742803,0.3268983268983269,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
55913,55913,0.13043478260869565,0.9322033898305084,0.7633073404528642,0.4615674360143344,0.0077220077220077205,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
55914,55914,0.13043478260869565,0.9322033898305084,0.7925717986048085,0.0016268862600928315,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
55915,55915,0.13043478260869565,0.9322033898305084,0.7929397617745669,2.0302981398856922e-05,0.4272844272844272,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
55916,55916,0.13043478260869565,0.9491525423728814,0.4149199448876652,0.03423930824504917,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
55917,55917,0.13043478260869565,0.9491525423728814,0.4047271647424369,0.00023297075087486856,0.3333333333333333,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
55918,55918,0.13043478260869565,0.9491525423728814,0.8574852265041201,0.02544085360800797,0.06048906048906048,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
55919,55919,0.13043478260869565,0.9491525423728814,0.8910351867452321,0.0018670214534303067,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
55920,55920,0.13043478260869565,0.9491525423728814,0.8914389612125916,2.215940224190209e-05,0.3848133848133848,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
55921,55921,0.13043478260869565,0.9661016949152542,0.5473409243378404,0.03695163639110382,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
55922,55922,0.13043478260869565,0.9661016949152542,0.5522298092272909,0.0002737527381553522,0.33204633204633205,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
55923,55923,0.13043478260869565,0.9830508474576272,0.1855250100676493,0.035681732056674645,0.06048906048906048,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
55924,55924,0.13043478260869565,0.9830508474576272,0.22005598282486827,0.0019200963016722567,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
55925,55925,0.13043478260869565,0.9830508474576272,0.2204779217173048,2.3224048412131536e-05,0.3848133848133848,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
55926,55926,0.13043478260869565,0.9830508474576272,0.8455242531053028,0.03512148792890773,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
55927,55927,0.13043478260869565,0.9830508474576272,0.8517496590288655,0.00024795452739518714,0.3268983268983269,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
55928,55928,0.13043478260869565,1.0,0.08603678439657186,0.013362460435986748,0.1158301158301158,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
55929,55929,0.13043478260869565,1.0,0.12259107042539598,0.0016619972171974212,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
55930,55930,0.13043478260869565,1.0,0.1264486734201487,2.1297173043129785e-05,0.28442728442728443,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
55931,55931,0.13043478260869565,1.0,0.7360945440962204,0.034827199597611186,0.3256113256113256,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
55932,55932,0.13043478260869565,1.0,0.7402426777207434,0.0002325495893755866,0.6422136422136422,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
55933,55933,0.17391304347826084,0.0,0.4104554864819531,0.03775616327722039,0.06048906048906048,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
55934,55934,0.17391304347826084,0.0,0.44015774400778906,0.0016506186994152438,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
55935,55935,0.17391304347826084,0.0,0.440564306580836,2.219854364527384e-05,0.35006435006435005,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
55936,55936,0.17391304347826084,0.01694915254237288,0.08104111672881943,0.035277257965213284,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
55937,55937,0.17391304347826084,0.01694915254237288,0.07097767463604661,0.0002401530865510504,0.31402831402831405,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
55938,55938,0.17391304347826084,0.01694915254237288,0.7932121780649909,0.04058295991659162,0.037323037323037316,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
55939,55939,0.17391304347826084,0.01694915254237288,0.8237009151280762,0.0016963369768153785,0.32303732303732297,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
55940,55940,0.17391304347826084,0.01694915254237288,0.8241352752817787,2.384807421360867e-05,0.2561132561132561,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
55941,55941,0.17391304347826084,0.03389830508474576,0.470997598739803,0.03617865965683125,0.32432432432432434,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
55942,55942,0.17391304347826084,0.03389830508474576,0.4942114835595509,0.0015683504032574529,0.056628056628056624,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
55943,55943,0.17391304347826084,0.03389830508474576,0.8531964187567123,0.020171663312399408,0.07593307593307592,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
55944,55944,0.17391304347826084,0.03389830508474576,0.8880698109609251,0.0019387387929021348,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
55945,55945,0.17391304347826084,0.03389830508474576,0.8884767742198192,2.2445469983894006e-05,0.28442728442728443,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
55946,55946,0.17391304347826084,0.05084745762711865,0.521699851607666,0.03567736608688396,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
55947,55947,0.17391304347826084,0.05084745762711865,0.526023001471235,0.0002422459214705023,0.32947232947232946,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
55948,55948,0.17391304347826084,0.05084745762711865,0.6298709896751773,0.005835305185075388,0.3011583011583012,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
55949,55949,0.17391304347826084,0.05084745762711865,0.6600093770505412,0.0016774500195607801,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
55950,55950,0.17391304347826084,0.05084745762711865,0.6603948034451438,2.125892630038991e-05,0.3848133848133848,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
55951,55951,0.17391304347826084,0.06779661016949153,0.27993808201601883,0.034908283363020334,0.3307593307593308,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55952,55952,0.17391304347826084,0.06779661016949153,0.28490800561808305,0.00027828553632467843,0.3178893178893179,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
55953,55953,0.17391304347826084,0.0847457627118644,0.5755288063991,0.07261740647805844,0.016731016731016728,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
55954,55954,0.17391304347826084,0.1016949152542373,0.024007409749811925,0.012932971416578664,0.07464607464607463,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
55955,55955,0.17391304347826084,0.1016949152542373,0.05514569196183622,0.0017315597665012975,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
55956,55956,0.17391304347826084,0.1016949152542373,0.0555286140698932,2.1129424171697377e-05,0.28442728442728443,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
55957,55957,0.17391304347826084,0.1016949152542373,0.6850260810591811,0.03537172563028276,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
55958,55958,0.17391304347826084,0.1016949152542373,0.689646205916564,0.03740279986003366,0.2934362934362934,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
55959,55959,0.17391304347826084,0.11864406779661014,0.2724133687564109,0.016971108582811853,0.05276705276705276,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
55960,55960,0.17391304347826084,0.11864406779661014,0.3040721919697915,0.0017603702996576878,0.3256113256113256,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
55961,55961,0.17391304347826084,0.11864406779661014,0.3044725773026927,2.191158124265005e-05,0.28442728442728443,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
55962,55962,0.17391304347826084,0.11864406779661014,0.9388316658485719,0.0356448789457913,0.3307593307593308,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
55963,55963,0.17391304347826084,0.11864406779661014,0.9431016747516444,0.037686536034357634,0.31402831402831405,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
55964,55964,0.17391304347826084,0.13559322033898305,0.17954924812218995,0.006872873900388524,0.12097812097812095,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
55965,55965,0.17391304347826084,0.13559322033898305,0.21033227224486367,0.001713909901255764,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
55966,55966,0.17391304347826084,0.13559322033898305,0.2107295355672048,2.1890109387109697e-05,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
55967,55967,0.17391304347826084,0.13559322033898305,0.8329857077528655,0.034964628643339414,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
55968,55968,0.17391304347826084,0.13559322033898305,0.8373952555022556,0.036964916550018594,0.3178893178893179,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
55969,55969,0.17391304347826084,0.15254237288135594,0.4986507822331021,0.01898184988825929,0.06692406692406691,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
55970,55970,0.17391304347826084,0.15254237288135594,0.5295540621956927,0.0017188370210969727,0.32947232947232946,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
55971,55971,0.17391304347826084,0.15254237288135594,0.5299377355897134,2.1139489104017086e-05,0.3848133848133848,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
55972,55972,0.17391304347826084,0.1694915254237288,0.157263952753529,0.03534609427374268,0.32947232947232946,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
55973,55973,0.17391304347826084,0.1694915254237288,0.16167695641835206,0.03735234027853135,0.32947232947232946,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
55974,55974,0.17391304347826084,0.1694915254237288,0.9686817597568133,0.02157020557948163,0.025740025740025742,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
55975,55975,0.17391304347826084,0.1864406779661017,0.0013261699830571655,0.001760113308384309,0.3217503217503217,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
55976,55976,0.17391304347826084,0.1864406779661017,0.005297300634541133,2.186841386638793e-05,0.2561132561132561,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
55977,55977,0.17391304347826084,0.1864406779661017,0.6416212357088088,0.036109667453636814,0.32432432432432434,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
55978,55978,0.17391304347826084,0.1864406779661017,0.6786386144056346,0.03998941440759761,0.05019305019305019,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
55979,55979,0.17391304347826084,0.2033898305084746,0.17218070217156206,0.01861293903064211,0.06177606177606178,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
55980,55980,0.17391304347826084,0.2033898305084746,0.2022068975096857,0.0016675716240188811,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
55981,55981,0.17391304347826084,0.2033898305084746,0.20262533040095848,2.2617915823667235e-05,0.28442728442728443,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
55982,55982,0.17391304347826084,0.2033898305084746,0.8394496219270255,0.03578334266651406,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
55983,55983,0.17391304347826084,0.2033898305084746,0.8442852155987869,0.03776611391269662,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
55984,55984,0.17391304347826084,0.2033898305084746,0.941629705205906,0.002966695601010741,0.3037323037323037,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
55985,55985,0.17391304347826084,0.2033898305084746,0.9729472609441036,0.0017421688761194204,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
55986,55986,0.17391304347826084,0.2033898305084746,0.9733369112353464,2.120256267964341e-05,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
55987,55987,0.17391304347826084,0.22033898305084745,0.6217378850421953,0.03653024071397752,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55988,55988,0.17391304347826084,0.22033898305084745,0.6263513318021235,0.03857142586830371,0.31402831402831405,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
55989,55989,0.17391304347826084,0.3559322033898305,0.5476701879328483,0.021774235176703582,0.009009009009009007,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
55990,55990,0.17391304347826084,0.3559322033898305,0.5791688536740197,0.001750729212859582,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
55991,55991,0.17391304347826084,0.3559322033898305,0.5795745313991538,2.2328269439053988e-05,0.4272844272844272,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
55992,55992,0.17391304347826084,0.3728813559322034,0.2135259220954187,0.0357182905489139,0.3307593307593308,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
55993,55993,0.17391304347826084,0.3728813559322034,0.21767847995950534,0.03774467131110521,0.31402831402831405,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
55994,55994,0.17391304347826084,0.3728813559322034,0.7277507788790277,0.016606868524780743,0.0579150579150579,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
55995,55995,0.17391304347826084,0.3728813559322034,0.7632419785740255,0.001976375153351961,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
55996,55996,0.17391304347826084,0.3728813559322034,0.7636777912139244,2.4002850505644297e-05,0.2561132561132561,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
55997,55997,0.17391304347826084,0.3898305084745763,0.3977942310887842,0.03572746820144597,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
55998,55998,0.17391304347826084,0.3898305084745763,0.4021618069956711,0.037992064728914726,0.3204633204633205,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
55999,55999,0.17391304347826084,0.4067796610169492,0.09545988041964963,0.016383689834682674,0.056628056628056624,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
56000,56000,0.17391304347826084,0.4067796610169492,0.12830227954018428,0.0018270115582846094,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
56001,56001,0.17391304347826084,0.4067796610169492,0.12874525443960336,2.4459574766051872e-05,0.4272844272844272,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
56002,56002,0.17391304347826084,0.4067796610169492,0.7826995504421661,0.03674581210460348,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
56003,56003,0.17391304347826084,0.4067796610169492,0.7878505840472039,0.03890601188191807,0.32303732303732297,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
56004,56004,0.17391304347826084,0.42372881355932196,0.020601312923976756,0.006902785984464918,0.12355212355212353,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
56005,56005,0.17391304347826084,0.42372881355932196,0.05651683893125131,0.00200144063703745,0.3217503217503217,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
56006,56006,0.17391304347826084,0.42372881355932196,0.056949095484255474,2.373534697211567e-05,0.35006435006435005,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
56007,56007,0.17391304347826084,0.42372881355932196,0.6878715682989311,0.03545160562987798,0.32432432432432434,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
